Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
10.28,Jacey HARPER,20 MAY 1980,TTO,4sf1,Port-of-Spain (TTO),23 JUN 2007,1.9
10.28,Alonso EDWARD,08 DEC 1989,PAN,1,São Paulo (BRA),30 JUN 2007,0.0
10.28,Jason GARDENER,17 SEP 1975,GBR,5h2,"Olympic Stadium, Athina (GRE)",02 JUL 2007,0.5
10.28,Matt SHIRVINGTON,25 OCT 1978,AUS,5,Salamanca (ESP),04 JUL 2007,1.8
10.28,Dwight THOMAS,23 SEP 1980,JAM,1,Nuoro (ITA),11 JUL 2007,1.5
10.28,Ryan SCOTT,20 FEB 1987,GBR,2h1,"Gyulai István Atlétika Stadion, Debrecen (HUN)",12 JUL 2007,1.2
10.28,Craig PICKERING,16 OCT 1986,GBR,1sf1,"Gyulai István Atlétika Stadion, Debrecen (HUN)",12 JUL 2007,0.5
10.28,DaBryan BLANTON,03 JUL 1984,USA,1,Albertville (FRA),12 JUL 2007,0.2
10.28,Matic OSOVNIKAR,19 JAN 1980,SLO,8,Rethymno (GRE),18 JUL 2007,0.7
10.28,Yongyi WEN,03 JAN 1987,CHN,1,Guangzhou (CHN),21 JUL 2007,0.4
10.28,Ruslan ABBASOV,24 JUN 1986,AZE,1,Baku (AZE),21 JUL 2007,1.9
10.28,Steve MULLINGS,29 NOV 1982,JAM,1,Lahti (FIN),25 JUL 2007,-1.3
10.28,Tyrone EDGAR,29 MAR 1982,GBR,1h5,Manchester (GBR),28 JUL 2007,-0.7
10.28,Bernard WILLIAMS,19 JAN 1978,USA,5,Heusden-Zolder (BEL),28 JUL 2007,0.2
10.28,Matic OSOVNIKAR,19 JAN 1980,SLO,1,Nova Gorica (SLO),29 JUL 2007,-1.0
10.28,Isaac UCHENNA,04 OCT 1981,NGR,1,Rhede (GER),29 JUL 2007,0.8
10.28,Julian REUS,29 APR 1988,GER,1,Ulm (GER),03 AUG 2007,0.0
10.28,Craig PICKERING,16 OCT 1986,GBR,4,"Crystal Palace, London (GBR)",03 AUG 2007,-0.8
10.28,Dwight THOMAS,23 SEP 1980,JAM,5h1,"Crystal Palace, London (GBR)",03 AUG 2007,-0.6
10.28,Rikki FIFTON,17 JUN 1985,GBR,1,Loughborough (GBR),11 AUG 2007,0.0
10.28,Jason GARDENER,17 SEP 1975,GBR,1h1,"Wattenscheid, Bochum (GER)",12 AUG 2007,1.1
10.28,Clement CAMPBELL,19 DEC 1975,JAM,4qf2,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,-0.5
10.28,Nesta CARTER,11 OCT 1985,JAM,7sf2,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,0.1
10.28,Clement CAMPBELL,19 DEC 1975,JAM,8sf2,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,0.1
10.28,Yohan BLAKE,26 DEC 1989,JAM,1,Kingston (JAM),01 MAR 2008,0.8
10.28,J-Mee SAMUELS,20 MAY 1987,USA,1,"Fayetteville, AR (USA)",02 MAY 2008,0.9
10.28,Ryan BAILEY,13 APR 1989,USA,9f2,"Modesto, CA (USA)",10 MAY 2008,1.4
10.28,José Carlos MOREIRA,28 SEP 1983,BRA,2f1,Fortaleza (BRA),14 MAY 2008,0.0
10.28,Mardy SCALES,10 SEP 1981,USA,4,Zaragoza (ESP),31 MAY 2008,0.5
10.28,Franklin NAZARENO,24 APR 1987,ECU,3f1,Cochabamba (BOL),31 MAY 2008,0.0
10.28,Marcus BRUNSON,24 APR 1978,USA,4f2,"Los Angeles, CA (USA)",07 JUN 2008,0.0
10.28,Dwain CHAMBERS,05 APR 1978,GBR,f3,Birmingham (GBR),08 JUN 2008,1.6
10.28,Martin KELLER,26 SEP 1986,GER,2h2,Regensburg (GER),08 JUN 2008,0.5
10.28,Bryan BARNETT,10 FEB 1987,CAN,1,Richmond (CAN),15 JUN 2008,0.8
10.28,Deji ALIU,22 NOV 1975,NGR,2,"Stadion Juliska, Praha (CZE)",16 JUN 2008,0.4
10.28,Ernest WIGGINS,18 JUN 1982,USA,1h2,"Stadion Juliska, Praha (CZE)",16 JUN 2008,-0.2
10.28,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1sf3,São Paulo (BRA),26 JUN 2008,0.7
10.28,Evander WELLS,07 DEC 1987,USA,7h2,"Eugene, OR (USA)",28 JUN 2008,1.8
10.28,Preston PERRY,13 SEP 1983,USA,7h4,"Eugene, OR (USA)",28 JUN 2008,0.8
10.28,Tobias UNGER,10 JUL 1979,GER,1f2,Biberach (GER),28 JUN 2008,0.0
10.28,Ernest WIGGINS,18 JUN 1982,USA,3sr2,Biberach (GER),28 JUN 2008,0.4
10.28,Dmitro BARSKI,17 FEB 1981,UKR,1,Kyiv (UKR),01 JUL 2008,0.3
10.28,Jacques RIPARELLI,27 MAR 1983,ITA,2,Milano (ITA),02 JUL 2008,0.8
10.28,Ronald POGNON,16 NOV 1982,FRA,3,Milano (ITA),02 JUL 2008,0.8
10.28,Christian MALCOLM,03 JUN 1979,GBR,4f1,Salamanca (ESP),02 JUL 2008,1.7
10.28,Brian MARIANO,22 JAN 1985,AHO,2f1,Strasbourg (FRA),02 JUL 2008,0.2
10.28,Musa DEJI,12 AUG 1980,NGR,3sf2,Abuja (NGR),02 JUL 2008,0.1
10.28,Cătălin CÎMPEANU,10 MAR 1985,ROU,1,Bucureşti (ROU),05 JUL 2008,0.0
10.28,Ryan SCOTT,20 FEB 1987,GBR,1f3,Eton (GBR),05 JUL 2008,0.9
10.28,Terrell WILKS,30 DEC 1989,USA,1h3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",08 JUL 2008,0.2
10.28,Martial MBANDJOCK,14 OCT 1985,FRA,2f1,Reims (FRA),08 JUL 2008,0.5
10.28,Simone COLLIO,27 DEC 1979,ITA,5h2,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,0.4
10.28,Marlon DEVONISH,01 JUN 1976,GBR,7,Birmingham (GBR),12 JUL 2008,1.6
10.28,Jordan VADEN,15 SEP 1978,USA,3,Cork City (IRL),12 JUL 2008,1.9
10.28,Wallace SPEARMON,24 DEC 1984,USA,6f3,Luzern (SUI),16 JUL 2008,0.4
10.28,John CAPEL,27 OCT 1978,USA,1h2,Naimette-Xhovémont (BEL),16 JUL 2008,0.2
10.28,Andrey YEPISHIN,10 JUN 1981,RUS,1,Kazan (RUS),18 JUL 2008,0.9
10.28,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,Trondheim (NOR),18 JUL 2008,0.0
10.28,Emanuele DI GREGORIO,13 DEC 1980,ITA,1h3,Cagliari (ITA),19 JUL 2008,1.1
10.28,Ronald POGNON,16 NOV 1982,FRA,8f1,"Stade Louis II, Monaco (MON)",29 JUL 2008,0.0
10.28,Dariusz KUĆ,24 APR 1986,POL,1,Bielsko-Biala (POL),30 JUL 2008,0.8
10.28,Carlos MOORE,08 MAY 1984,USA,1h2,Leverkusen (GER),30 JUL 2008,0.7
10.28,Henry VIZCAÍNO,16 MAY 1980,CUB,4h1,"National Stadium, Beijing (CHN)",15 AUG 2008,-0.2
10.28,Derrick ATKINS,05 JAN 1984,BAH,1h8,"National Stadium, Beijing (CHN)",15 AUG 2008,-0.1
10.28,Peter EMELIEZE,19 APR 1988,NGR,1h2,Bottrop (GER),30 AUG 2008,1.1
10.28,Rikki FIFTON,17 JUN 1985,GBR,6,"International Stadium, Gateshead (GBR)",31 AUG 2008,0.7
10.28,Michael FRATER,06 OCT 1982,JAM,1,Padova (ITA),31 AUG 2008,-1.5
10.28,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,3h2,Rieti (ITA),07 SEP 2008,-0.3
10.28,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2f1,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1.8
10.28,Michael RODGERS,24 APR 1985,USA,3f1,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1.8
10.28,Tyrone EDGAR,29 MAR 1982,GBR,4,Daegu (KOR),25 SEP 2008,
10.28,Michael HERRERA,05 JUN 1985,CUB,2f1,Camagüey (CUB),14 MAR 2009,0.8
10.28,José Carlos MOREIRA,28 SEP 1983,BRA,3,Buenos Aires (ARG),24 MAR 2009,1.3
10.28,Michael HERRERA,05 JUN 1985,CUB,1f2,Kingston (JAM),18 APR 2009,-0.6
10.28,Jacoby FORD,27 JUL 1987,USA,1,"Coral Gables, FL (USA)",18 APR 2009,-0.4
10.28,Jason SMOOTS,13 JUL 1980,USA,1h6,"Greensboro, NC (USA)",18 APR 2009,1.1
10.28,Naoki TSUKAHARA,10 MAY 1985,JPN,1h1,Hiroshima (JPN),29 APR 2009,1.6
10.28,Shinji TAKAHIRA,18 JUL 1984,JPN,1h2,Hiroshima (JPN),29 APR 2009,1.8
10.28,Bryan BARNETT,10 FEB 1987,CAN,1f1,Calgary (CAN),03 MAY 2009,-2.0
10.28,Ricardo LOCKETT,30 NOV 1989,USA,2f6,"Athens, GA (USA)",09 MAY 2009,2.0
10.28,Bingtian SU,29 AUG 1989,CHN,1,Yulin (CHN),15 MAY 2009,-0.4
10.28,Justin WOODS,24 NOV 1986,USA,2f2,"Eugene, OR (USA)",17 MAY 2009,1.4
10.28,Andrew HINDS,25 APR 1984,BAR,3f2,"Mangueirão, Belém (BRA)",24 MAY 2009,0.1
10.28,Stefan SCHWAB,29 MAY 1987,GER,1h1,Zeven (GER),30 MAY 2009,1.3
10.28,Christophe LEMAITRE,11 JUN 1990,FRA,1h3,Forbach (FRA),31 MAY 2009,0.1
10.28,Marcus BRUNSON,24 APR 1978,USA,4h1,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1.3
10.28,Rodney GREEN,08 DEC 1985,BAH,5,"Clermont, FL (USA)",07 JUN 2009,1.4
10.28,Chrisdon HARGRETT,02 AUG 1984,USA,1h2,"Clermont, FL (USA)",07 JUN 2009,1.8
10.28,Steve MULLINGS,29 NOV 1982,JAM,1h2,"Stadion Juliska, Praha (CZE)",08 JUN 2009,-0.8
10.28,Cordero GRAY,09 MAY 1989,USA,3h4,"Fayetteville, AR (USA)",10 JUN 2009,1.7
10.28,Ahmad RASHAD,12 DEC 1987,USA,3sf2,"Fayetteville, AR (USA)",10 JUN 2009,-0.1
10.28,Ivory WILLIAMS,02 MAY 1985,USA,3,Toronto (CAN),11 JUN 2009,-0.9
10.28,Carey LACOUR,17 FEB 1985,USA,2,"Houston, TX (USA)",12 JUN 2009,
10.28,Cédric NABE,16 JUN 1983,SUI,1,"Miami, FL (USA)",14 JUN 2009,1.9
10.28,Rondel SORRILLO,24 JAN 1986,TTO,7,Port-of-Spain (TTO),19 JUN 2009,0.5
10.28,Bryan BARNETT,10 FEB 1987,CAN,1,Toronto (CAN),27 JUN 2009,-1.1
10.28,Daiki GOTO,07 APR 1988,JPN,4,Hiroshima (JPN),28 JUN 2009,1.9
10.28,Maurizio CHECCUCCI,26 FEB 1974,ITA,1h1,La Chaux-de-Fonds (SUI),28 JUN 2009,1.1
10.28,Fabio CERUTTI,26 SEP 1985,ITA,2h1,La Chaux-de-Fonds (SUI),28 JUN 2009,1.1
10.28,Jeffrey LAWAL-BALOGUN,02 JUL 1986,GBR,3h1,La Chaux-de-Fonds (SUI),28 JUN 2009,1.1
10.28,Adrian GRIFFITH,11 NOV 1984,BAH,5,La Habana (CUB),03 JUL 2009,0.1
10.28,Keston BLEDMAN,08 MAR 1988,TTO,6,La Habana (CUB),03 JUL 2009,0.1
10.28,Alexander KOSENKOW,14 MAR 1977,GER,3,Ulm (GER),04 JUL 2009,-2.5
10.28,Mario FORSYTHE,30 OCT 1985,JAM,1f1,Sotteville-lès-Rouen (FRA),05 JUL 2009,1.7
10.28,Steve MULLINGS,29 NOV 1982,JAM,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 2009,-1.8
10.28,Leroy DIXON,20 JUN 1983,USA,3f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 2009,1.0
10.28,Masashi ERIGUCHI,17 DEC 1988,JPN,1sf2,Beograd (SRB),08 JUL 2009,0.2
10.28,Craig PICKERING,16 OCT 1986,GBR,2h3,Birmingham (GBR),10 JUL 2009,1.4
10.28,Tyrone EDGAR,29 MAR 1982,GBR,3,Birmingham (GBR),11 JUL 2009,-1.8
10.28,RJ PIERRE-FORDE,24 NOV 1987,GBR,3,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",17 JUL 2009,1.5
10.28,Christian BLUM,10 MAR 1987,GER,1,Regensburg (GER),25 JUL 2009,1.9
10.28,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1h1,Loughborough (GBR),29 JUL 2009,1.0
10.28,Gerald PHIRI,06 OCT 1988,ZAM,1f1,Berlin (GER),05 AUG 2009,1.7
10.28,Martial MBANDJOCK,14 OCT 1985,FRA,1h3,"Olympiastadion, Berlin (GER)",15 AUG 2009,-0.4
10.28,Cruz Rolando PALACIOS,03 MAY 1987,HON,4h8,"Olympiastadion, Berlin (GER)",15 AUG 2009,0.0
10.28,Kim COLLINS,05 APR 1976,SKN,2h11,"Olympiastadion, Berlin (GER)",15 AUG 2009,-0.2
10.28,Naoki TSUKAHARA,10 MAY 1985,JPN,2h12,"Olympiastadion, Berlin (GER)",15 AUG 2009,-0.4
10.28,Adrian GRIFFITH,11 NOV 1984,BAH,5qf4,"Olympiastadion, Berlin (GER)",15 AUG 2009,0.1
10.28,Ryan BAILEY,13 APR 1989,USA,1,Tallinn (EST),25 AUG 2009,0.8
10.28,Tyrone EDGAR,29 MAR 1982,GBR,9,"Letzigrund, Zürich (SUI)",28 AUG 2009,0.0
10.28,Masashi ERIGUCHI,17 DEC 1988,JPN,1sf2,Tokyo (JPN),04 SEP 2009,1.0
10.28,Nesta CARTER,11 OCT 1985,JAM,1h2,Rieti (ITA),06 SEP 2009,-2.4
10.28,Peimeng ZHANG,13 MAR 1987,CHN,1,Guangzhou (CHN),11 NOV 2009,-0.1
10.28,Daniel Alfonso GRUESO,30 JUL 1985,COL,1f5,Mayagüez (PUR),27 MAR 2010,1.7
10.28,Benjamin ADUKWA,23 NOV 1989,NGR,1sf1,Kaduna (NGR),27 MAR 2010,
10.28,Cordero GRAY,09 MAY 1989,USA,3,"Austin, TX (USA)",03 APR 2010,0.6
10.28,Jamal FORBES,17 SEP 1988,BAH,1f3,"Dickinson, ND (USA)",09 APR 2010,
10.28,Yohan BLAKE,26 DEC 1989,JAM,2f5,Kingston (JAM),17 APR 2010,-5.0
10.28,Sam EFFAH,29 DEC 1988,CAN,2f2,"Baton Rouge, LA (USA)",17 APR 2010,0.6
10.28,Lerone CLARKE,07 JUL 1981,JAM,6,Baie Mahault (FRA),01 MAY 2010,-0.3
10.28,Ivory WILLIAMS,02 MAY 1985,USA,4f1,Kingston (JAM),01 MAY 2010,-0.9
10.28,Preston PERRY,13 SEP 1983,USA,2f1,"Austin, TX (USA)",01 MAY 2010,1.1
10.28,Maurice MITCHELL,22 DEC 1989,USA,2,"Tallahassee, FL (USA)",08 MAY 2010,0.0
10.28,Sam EFFAH,29 DEC 1988,CAN,2f2,"Baton Rouge, LA (USA)",17 APR 2010,0.6
10.28,Lerone CLARKE,07 JUL 1981,JAM,6,Baie Mahault (FRA),01 MAY 2010,-0.3
10.28,Ivory WILLIAMS,02 MAY 1985,USA,4f1,Kingston (JAM),01 MAY 2010,-0.9
10.28,Preston PERRY,13 SEP 1983,USA,2f1,"Austin, TX (USA)",01 MAY 2010,1.1
10.28,Maurice MITCHELL,22 DEC 1989,USA,2,"Tallahassee, FL (USA)",08 MAY 2010,0.0
10.28,Chi Ho TSUI,17 FEB 1990,HKG,1,Hong Kong (HKG),16 MAY 2010,1.3
10.28,Leroy DIXON,20 JUN 1983,USA,1f2,Rio de Janeiro (BRA),23 MAY 2010,-0.6
10.28,Ainsley WAUGH,17 SEP 1981,JAM,2f2,Rio de Janeiro (BRA),23 MAY 2010,-0.6
10.28,Terrell WILKS,30 DEC 1989,USA,2f3,"Greensboro, NC (USA)",28 MAY 2010,1.3
10.28,Rakieem SALAAM,05 APR 1990,USA,2f3,"Austin, TX (USA)",28 MAY 2010,-0.9
10.28,Clement CAMPBELL,19 DEC 1975,JAM,1f1,"Holmdel, NJ (USA)",05 JUN 2010,
10.28,James ELLINGTON,06 SEP 1985,GBR,1f1,Regensburg (GER),05 JUN 2010,0.1
10.28,Aziz ZAKARI,02 SEP 1976,GHA,1,Argentan (FRA),06 JUN 2010,1.5
10.28,Gerald PHIRI,06 OCT 1988,ZAM,2h3,"Eugene, OR (USA)",09 JUN 2010,0.2
10.28,Ivory WILLIAMS,02 MAY 1985,USA,2h2,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2010,-1.1
10.28,Ivory WILLIAMS,02 MAY 1985,USA,2sf1,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010,-0.5
10.28,James DASAOLU,05 SEP 1987,GBR,1sf3,Birmingham (GBR),26 JUN 2010,-0.8
10.28,Mario FORSYTHE,30 OCT 1985,JAM,1h1,"Wattenscheid, Bochum (GER)",26 JUN 2010,-1.4
10.28,Yong LI,09 MAY 1986,CHN,2,Chongqing (CHN),26 JUN 2010,1.2
10.28,Shintaro KIMURA,30 JUN 1987,JPN,1,Tottori (JPN),27 JUN 2010,0.9
10.28,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,1f1,Rhede (GER),04 JUL 2010,-0.1
10.28,Dwain CHAMBERS,05 APR 1978,GBR,1h1,Barcelona (ESP),09 JUL 2010,-0.4
10.28,Rae Monzavous EDWARDS,07 MAY 1981,USA,3h2,Barcelona (ESP),09 JUL 2010,0.2
10.28,Michael FRATER,06 OCT 1982,JAM,3h1,"International Stadium, Gateshead (GBR)",10 JUL 2010,-1.6
10.28,Jared CONNAUGHTON,20 JUL 1985,CAN,1f1,Liège (BEL),13 JUL 2010,0.5
10.28,Ainsley WAUGH,17 SEP 1981,JAM,2,Velletri (ITA),17 JUL 2010,0.2
10.28,J-Mee SAMUELS,20 MAY 1987,USA,1h2,Velletri (ITA),17 JUL 2010,0.0
10.28,Ainsley WAUGH,17 SEP 1981,JAM,1h3,Velletri (ITA),17 JUL 2010,1.4
10.28,Jimmy VICAUT,27 FEB 1992,FRA,3,"Croix-Bleue Medavie Stadium, Moncton (CAN)",21 JUL 2010,-0.7
10.28,Daniel Alfonso GRUESO,30 JUL 1985,COL,3h3,Mayagüez (PUR),25 JUL 2010,1.9
10.28,Aziz OUHADI,24 JUL 1984,MAR,3sf1,"Nyayo National Stadium, Nairobi (KEN)",28 JUL 2010,
10.28,Jared CONNAUGHTON,20 JUL 1985,CAN,2,Toronto (CAN),31 JUL 2010,1.5
10.28,Walter DIX,31 JAN 1986,USA,1f2,Halifax (CAN),03 AUG 2010,-1.8
10.28,Wallace SPEARMON,24 DEC 1984,USA,2f1,Luzern (SUI),08 AUG 2010,0.2
10.28,Mario FORSYTHE,30 OCT 1985,JAM,5h1,"Crystal Palace, London (GBR)",13 AUG 2010,-0.4
10.28,Justin GATLIN,10 FEB 1982,USA,1,Joensuu (FIN),21 AUG 2010,-2.0
10.28,Ben Youssef MEITÉ,11 NOV 1986,CIV,7,"Olympiastadion, Berlin (GER)",22 AUG 2010,0.1
10.28,Emanuele DI GREGORIO,13 DEC 1980,ITA,3f1,Rovereto (ITA),31 AUG 2010,0.9
10.28,J-Mee SAMUELS,20 MAY 1987,USA,7f1,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,-0.3
10.28,Lerone CLARKE,07 JUL 1981,JAM,1h6,New Delhi (IND),06 OCT 2010,-0.3
10.28,Sam EFFAH,29 DEC 1988,CAN,2h7,New Delhi (IND),06 OCT 2010,0.8
10.28,Barakat AL HARTHI,15 JUN 1988,OMA,3,Guangzhou (CHN),22 NOV 2010,1.7
10.28,Yi LAO,11 OCT 1985,CHN,1sf1,Guangzhou (CHN),22 NOV 2010,1.7
10.28,Marvin BRACY,15 DEC 1993,USA,1f1,"Tallahassee, FL (USA)",26 MAR 2011,1.7
10.28,Maurice MITCHELL,22 DEC 1989,USA,1f1,"Tallahassee, FL (USA)",09 APR 2011,0.0
10.28,Joshua NORMAN,26 JUL 1980,USA,4,"Lawrence, KS (USA)",23 APR 2011,2.0
10.28,Kemar BAILEY-COLE,10 JAN 1992,JAM,2,Montego Bay (JAM),23 APR 2011,-0.2
10.28,Yusuke KOTANI,23 SEP 1989,JPN,1,Hiroshima (JPN),29 APR 2011,1.2
10.28,Jeremy DODSON,30 AUG 1987,USA,1,"Longmont, CO (USA)",06 MAY 2011,-0.1
10.28,Warren FRASER,08 JUL 1991,BAH,3f1,"Clemson, SC (USA)",07 MAY 2011,1.4
10.28,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1,Pavia (ITA),08 MAY 2011,0.8
10.28,Rynell PARSON,11 JUL 1990,USA,1h4,"Athens, GA (USA)",14 MAY 2011,0.7
10.28,Alvaro GOMEZ,21 FEB 1989,COL,2f2,Ponce (PUR),14 MAY 2011,0.0
10.28,Kimmari ROACH,17 APR 1989,JAM,2f1,Uberlandia (BRA),18 MAY 2011,-0.7
10.28,Rodney GREEN,08 DEC 1985,BAH,5f1,"Clermont, FL (USA)",21 MAY 2011,2.0
10.28,Adam HARRIS,21 JUL 1987,GUY,5f1,São Paulo (BRA),22 MAY 2011,2.0
10.28,Dexter LEE,18 JAN 1991,JAM,4,Rio de Janeiro (BRA),26 MAY 2011,0.0
10.28,Brijesh LAWRENCE,27 DEC 1989,SKN,1h1,"Marion, IN (USA)",26 MAY 2011,1.2
10.28,Hannes DREYER,13 JAN 1985,RSA,5f1,Dakar (SEN),28 MAY 2011,0.8
10.28,Adrian GRIFFITH,11 NOV 1984,BAH,1f1,St. Pölten (AUT),02 JUN 2011,-0.8
10.28,Jimmy VICAUT,27 FEB 1992,FRA,4,Strasbourg (FRA),12 JUN 2011,0.5
10.28,Evander WELLS,07 DEC 1987,USA,2f1,"Charlotte, NC (USA)",17 JUN 2011,0.3
10.28,Marlon DEVONISH,01 JUN 1976,GBR,3,Szczecin (POL),25 JUN 2011,0.5
10.28,Dexter LEE,18 JAN 1991,JAM,6,Reims (FRA),05 JUL 2011,-0.3
10.28,Masashi ERIGUCHI,17 DEC 1988,JPN,2,Kobe (JPN),08 JUL 2011,1.8
10.28,Ryan SHIELDS,12 MAY 1983,JAM,1,Rhede (GER),08 JUL 2011,0.7
10.28,Ramil GULIYEV,29 MAY 1990,TUR,6,"Moratalaz, Madrid (ESP)",09 JUL 2011,-1.6
10.28,Jacques RIPARELLI,27 MAR 1983,ITA,1f1,Vicenza (ITA),09 JUL 2011,0.9
10.28,Justyn WARNER,28 JUN 1987,CAN,2,Halifax (CAN),10 JUL 2011,1.8
10.28,Andrew HINDS,25 APR 1984,BAR,2h2,Nuoro (ITA),13 JUL 2011,1.3
10.28,Marlon DEVONISH,01 JUN 1976,GBR,3h2,Bottrop (GER),15 JUL 2011,0.3
10.28,Oshane BAILEY,08 SEP 1989,JAM,4,Mayagüez (PUR),15 JUL 2011,-0.5
10.28,Maurice MITCHELL,22 DEC 1989,USA,4f3,Lignano Sabbiadoro (ITA),19 JUL 2011,-0.7
10.28,Travis PADGETT,13 DEC 1986,USA,3f1,Luzern (SUI),21 JUL 2011,-0.2
10.28,David LESCAY,19 FEB 1989,CUB,1,Barquisimeto (VEN),27 JUL 2011,0.9
10.28,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2sf2,Birmingham (GBR),30 JUL 2011,0.7
10.28,Terrell WILKS,30 DEC 1989,USA,1,Kumasi (GHA),06 AUG 2011,-0.3
10.28,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1qf1,"National Stadium, Shenzhen (CHN)",16 AUG 2011,-0.1
10.28,Jak Ali HARVEY,04 MAY 1989,JAM,1sf1,"National Stadium, Shenzhen (CHN)",17 AUG 2011,0.0
10.28,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2h2,"DS, Daegu (KOR)",27 AUG 2011,-1.7
10.28,Dwain CHAMBERS,05 APR 1978,GBR,2h6,"DS, Daegu (KOR)",27 AUG 2011,-0.7
10.28,Ben Youssef MEITÉ,11 NOV 1986,CIV,2,Maputo (MOZ),12 SEP 2011,-0.4
10.28,Jacques RIPARELLI,27 MAR 1983,ITA,1h2,Bellinzona (SUI),15 SEP 2011,0.1
10.28,Dwain CHAMBERS,05 APR 1978,GBR,1,Tanger (MAR),18 SEP 2011,-0.4
10.28,Carlos Rafael JORGE,24 SEP 1986,DOM,1,Santo Domingo (DOM),30 MAR 2012,-1.4
10.28,Charles SILMON,04 JUL 1991,USA,1f1,"Athens, GA (USA)",14 APR 2012,1.1
10.28,Andrew RILEY,06 SEP 1988,JAM,1h1,"Fayetteville, AR (USA)",21 APR 2012,0.8
10.28,Carlos Rafael JORGE,24 SEP 1986,DOM,1,Ponce (PUR),21 APR 2012,-0.6
10.28,Ryan MILUS,19 SEP 1990,USA,1f1,"Tucson, AZ (USA)",28 APR 2012,0.1
10.28,Carlos Roberto PIO DE MORAES,27 FEB 1990,BRA,2f1,São Paulo (BRA),28 APR 2012,1.1
10.28,Ben Youssef MEITÉ,11 NOV 1986,CIV,1f1,Abidjan (CIV),29 APR 2012,-0.6
10.28,Shavez HART,06 SEP 1992,BAH,1f1,"Lubbock, TX (USA)",05 MAY 2012,1.7
10.28,Sam EFFAH,29 DEC 1988,CAN,2f1,"Los Angeles, CA (USA)",05 MAY 2012,0.7
10.28,Ainsley WAUGH,17 SEP 1981,JAM,1f1,St-Martin (FRA),05 MAY 2012,1.6
10.28,Jimmy VICAUT,27 FEB 1992,FRA,8,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,0.4
10.28,Patrick LLEWELLYN,,USA,1h4,"Swansboro, NC (USA)",12 MAY 2012,
10.28,Ramon GITTENS,20 JUL 1987,BAR,1f3,"Greensboro, NC (USA)",13 MAY 2012,0.1
10.28,Darrell WESH,21 FEB 1992,USA,1h1,"Greensboro, NC (USA)",13 MAY 2012,1.9
10.28,Mario FORSYTHE,30 OCT 1985,JAM,5,Daegu (KOR),16 MAY 2012,0.3
10.28,Shavez HART,06 SEP 1992,BAH,1,"Levelland, TX (USA)",17 MAY 2012,1.4
10.28,Rytis SAKALAUSKAS,27 JUN 1987,LTU,1f1,Nottwil (SUI),19 MAY 2012,0.0
10.28,Everett WALKER,03 OCT 1990,USA,1h1,"Austin, TX (USA)",24 MAY 2012,1.3
10.28,Dwain CHAMBERS,05 APR 1978,GBR,5f1,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,-0.8
10.28,Alexander KOSENKOW,14 MAR 1977,GER,1h3,Weinheim (GER),26 MAY 2012,1.9
10.28,Wei-Chen YI,28 AUG 1988,TPE,2,Taipei City (TPE),26 MAY 2012,1.2
10.28,Michael LEBLANC,25 FEB 1987,CAN,1h3,Ottawa (CAN),26 MAY 2012,1.5
10.28,Abdourahim HAROUN,12 APR 1992,CHA,2h2,Bellinzona (SUI),05 JUN 2012,0.9
10.28,Beejay LEE,05 MAR 1993,USA,7h3,"Des Moines, IA (USA)",06 JUN 2012,1.3
10.28,Andrew RILEY,06 SEP 1988,JAM,1,"Des Moines, IA (USA)",08 JUN 2012,-2.3
10.28,Harry ADAMS,27 NOV 1989,USA,2,"Des Moines, IA (USA)",08 JUN 2012,-2.3
10.28,Maurice MITCHELL,22 DEC 1989,USA,3,"Des Moines, IA (USA)",08 JUN 2012,-2.3
10.28,Rondel SORRILLO,24 JAN 1986,TTO,1f2,"Clermont, FL (USA)",09 JUN 2012,1.2
10.28,Tyreek HILL,01 MAR 1994,USA,1,"Bloomington, IN (USA)",15 JUN 2012,-1.8
