Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
8.05,Tomasz JASZCZUK,09 MAR 1992,POL,3,Szczecin (POL),15 JUN 2013,1.1
8.05,Will CLAYE,13 JUN 1991,USA,7,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1.1
8.05,Tyrone SMITH,07 AUG 1984,BER,1,Viljandi (EST),02 JUL 2013,0.7
8.05,Chris TOMLINSON,15 SEP 1981,GBR,2,Sotteville-lès-Rouen (FRA),08 JUL 2013,1.5
8.05,Louis TSATOUMAS,12 FEB 1982,GRE,2,"Moratalaz, Madrid (ESP)",13 JUL 2013,0.7
8.05,Jeff HENDERSON,19 FEB 1989,USA,,"Los Angeles, CA (USA)",12 APR 2014,0.2
8.05,Zarck VISSER,15 SEP 1989,RSA,1,Pretoria (RSA),25 APR 2014,-0.3
8.05,JJ JEGEDE,03 OCT 1985,GBR,4,Baie Mahault (FRA),10 MAY 2014,0.3
8.05,Stefano TREMIGLIOZZI,07 MAY 1985,ITA,1,Marano (ITA),11 MAY 2014,1.7
8.05,Aleksandr PETROV,09 AUG 1986,RUS,2,Kalamata (GRE),31 MAY 2014,1.2
8.05,Sebastian BAYER,11 JUN 1986,GER,1,Regensburg (GER),07 JUN 2014,1.4
8.05,Elvijs MISĀNS,08 APR 1989,LAT,1,"Daugava Stadium, Riga (LAT)",21 JUN 2014,1.4
8.05,Greg RUTHERFORD,17 NOV 1986,GBR,1q1,"Hampden Park, Glasgow (GBR)",29 JUL 2014,1.2
8.05,Eusebio CÁCERES,10 SEP 1991,ESP,2q2,"Letzigrund, Zürich (SUI)",15 AUG 2014,-0.2
8.05,Paulo Sérgio OLIVEIRA,01 JUN 1993,BRA,2,São Paulo (BRA),06 SEP 2014,0.3
8.05,Gongchen TANG,24 APR 1989,CHN,2,Suzhou (CHN),10 OCT 2014,1.4
8.05,Robert CROWTHER,02 AUG 1987,AUS,1,Brisbane (AUS),29 MAR 2015,0.5
8.05,Greg RUTHERFORD,17 NOV 1986,GBR,7,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1.1
8.05,Tomasz JASZCZUK,09 MAR 1992,POL,2,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1.2
8.05,Marquis DENDY,17 NOV 1992,USA,1q4,"Jacksonville, FL (USA)",28 MAY 2015,0.6
8.05,Andreas OTTERLING,25 MAY 1986,SWE,2,Innsbruck (AUT),30 MAY 2015,0.0
8.05,Maykel MASSÓ,08 MAY 1999,CUB,1,"Pascual Guerrero Stadium, Cali (COL)",16 JUL 2015,0.5
8.05,Lavon ALLEN,26 NOV 1990,USA,1,Mt. Pleasant (USA),23 APR 2016,2.0
8.05,Damar FORBES,11 SEP 1990,JAM,5,Baie Mahault (FRA),14 MAY 2016,0.8
8.05,Higor ALVES,23 FEB 1994,BRA,1,Sao Bernardo do Campo (BRA),25 MAY 2016,1.3
8.05,Ted HOOPER,31 JAN 1991,TPE,,"Norwalk, CA (USA)",04 JUN 2016,1.5
8.05,Alyn CAMARA,31 MAR 1989,GER,2f1,Oberteuringen (GER),05 JUN 2016,-0.9
8.05,Damar FORBES,11 SEP 1990,JAM,,Montreuil-sous-Bois (FRA),07 JUN 2016,1.0
8.05,Viktor KUZNYETSOV,14 JUL 1986,UKR,3,Lutsk (UKR),17 JUN 2016,1.7
8.05,Marquis DENDY,17 NOV 1992,USA,4q2,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1.8
8.05,Michel TORNÉUS,26 MAY 1986,SWE,1,Monachil (ESP),02 JUL 2016,0.0
8.05,Damar FORBES,11 SEP 1990,JAM,2,"Olympic Stadium, London (GBR)",23 JUL 2016,-0.5
8.05,Kafétien GOMIS,23 MAR 1980,FRA,8,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,0.0
8.05,KeAndre BATES,24 MAY 1996,USA,1,"Eugene, OR (USA)",07 JUN 2017,-1.1
8.05,Paulo Sérgio OLIVEIRA,01 JUN 1993,BRA,1,Sao Bernardo do Campo (BRA),17 JUN 2017,0.3
8.05,Yuki HASHIOKA,23 JAN 1999,JPN,1,Osaka (JPN),24 JUN 2017,1.4
8.05,Sergey POLYANSKIY,29 OCT 1989,RUS,,Zhukovskiy (RUS),29 JUL 2017,1.3
8.05,Jarrion LAWSON,06 MAY 1994,USA,6q1,"Olympic Stadium, London (GBR)",04 AUG 2017,-0.1
8.05,Cheswill JOHNSON,30 SEP 1997,RSA,1,Germiston (RSA),24 FEB 2018,0.9
8.05,William WILLIAMS,31 JAN 1995,USA,,"Knoxville, TN (USA)",12 MAY 2018,0.9
8.05,Tzu Chi LIN,03 NOV 1997,TPE,2,Taipei City (TPE),26 MAY 2018,1.3
8.05,Feron SAYERS,15 OCT 1994,GBR,1,Genève (SUI),09 JUN 2018,2.0
8.05,Xinglong GAO,12 MAR 1994,CHN,5,Guiyang (CHN),16 JUN 2018,0.8
8.05,Marquis DENDY,17 NOV 1992,USA,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,-0.3
8.05,Tomasz JASZCZUK,09 MAR 1992,POL,4,London (GBR),15 JUL 2018,0.0
8.05,Yaoguang ZHANG,21 JUN 1993,CHN,1,Dalian (CHN),03 AUG 2018,-0.1
8.05,Yuki HASHIOKA,23 JAN 1999,JPN,4,Jakarta (INA),26 AUG 2018,0.0
8.05,Darcy ROPER,31 MAR 1998,AUS,1,Brisbane (AUS),23 MAR 2019,1.1
8.05,Wayne PINNOCK,24 OCT 2000,JAM,1,Kingston (JAM),27 MAR 2019,-0.8
8.05,Emanuel ARCHIBALD,09 SEP 1994,GUY,2,St. George's (GRN),13 APR 2019,0.2
8.05,Justin HALL,12 FEB 1998,USA,4,"Austin, TX (USA)",05 JUN 2019,0.7
8.05,Darcy ROPER,31 MAR 1998,AUS,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,0.7
8.05,Fabian HEINLE,14 MAY 1994,GER,1,Berlin (GER),03 AUG 2019,0.4
8.05,Tomasz JASZCZUK,09 MAR 1992,POL,1,Warszawa (POL),15 AUG 2019,1.2
8.05,Ivo TAVARES,31 JAN 1996,POR,4,Monachil (ESP),17 AUG 2019,0.8
8.05,Kristian PULLI,02 SEP 1994,FIN,,Monachil (ESP),17 AUG 2019,1.9
8.05,Kristian PULLI,02 SEP 1994,FIN,,"Olympiastadion, Stockholm (SWE)",25 AUG 2019,1.1
8.05,Christopher MITREVSKI,12 JUL 1996,AUS,sr,"Meadowglen Stadium, Epping, Melbourne (AUS)",30 NOV 2019,2.0
8.05,Strahinja JOVANČEVIĆ,28 FEB 1993,SRB,1,"Stadium, Berane (MNE)",11 SEP 2020,0.0
8.05,. SREESHANKAR,27 MAR 1999,IND,1,Patiala (IND),25 FEB 2021,0.0
8.05,Ruswahl SAMAAI,25 SEP 1991,RSA,1q,"Bestmed Tuks Stadium, Pretoria (RSA)",15 APR 2021,1.5
8.05,Shakwon COKE,07 OCT 1999,JAM,1,"Cowley Sport Complex, Arkansas City, KS (USA)",29 APR 2021,0.0
8.05,Filippo RANDAZZO,27 APR 1996,ITA,1,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,0.4
8.05,Corey CRAWFORD,12 DEC 1991,USA,1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 MAY 2021,0.8
8.05,Isaac GRIMES,07 FEB 1998,USA,2,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,0.4
8.05,Andrzej KUCH,27 OCT 1991,POL,1,"Golęcin Stadion, Poznan (POL)",26 JUN 2021,1.4
8.05,Riku ITO,16 JAN 2001,JPN,1,"Prefectural Stadium, Kumagaya (JPN)",17 SEP 2021,0.8
8.05,Christopher MITREVSKI,12 JUL 1996,AUS,1,"Lakeside Stadium, Melbourne (AUS)",26 FEB 2022,1.8
8.05,Julian COLLINS,,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",09 APR 2022,0.4
8.05,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"Agios Kosmas Training Center, Elliniko, Athina (GRE)",01 MAY 2022,-1.2
8.05,Isaac GRIMES,07 FEB 1998,USA,1,"Morris Williams T&F Stadium, Durham, NC (USA)",12 MAY 2022,1.8
8.05,Wayne PINNOCK,24 OCT 2000,JAM,1,"Ole Miss T&F Complex, Oxford, MS (USA)",13 MAY 2022,0.3
8.05,Eusebio CÁCERES,10 SEP 1991,ESP,1,La Nucia (ESP),20 MAY 2022,0.9
8.05,Thobias MONTLER,15 FEB 1996,SWE,2,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,0.9
8.05,Shawn-D THOMPSON,20 JAN 1997,JAM,4,"Alexander Stadium, Birmingham (GBR)",04 AUG 2022,1.8
8.05,Xiangqin ZHUGE,24 OCT 1997,CHN,1,Nanjing (CHN),27 AUG 2022,0.2
8.05,Maykel MASSÓ,08 MAY 1999,CUB,3,"Letzigrund, Zürich (SUI)",08 SEP 2022,-0.9
8.05,Yuki HASHIOKA,23 JAN 1999,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",02 OCT 2022,1.6
8.05,Karabo SATEKGE,07 OCT 2000,RSA,1,"Germiston Stadium, Johannesburg (RSA)",25 FEB 2023,-1.9
8.05,Liam ADCOCK,21 JUN 1996,AUS,,"Douglas Track & Field, Auckland (NZL)",16 MAR 2023,1.1
8.05,Darcy ROPER,31 MAR 1998,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",25 MAR 2023,-0.2
8.05,Wayne PINNOCK,24 OCT 2000,JAM,1q1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",24 MAY 2023,0.9
8.05,Tajay GAYLE,02 AUG 1996,JAM,2,"Maria-Theresien-Straße, Innsbruck (AUT)",07 JUN 2023,0.2
8.05,Arnovis DALMERO,23 SEP 2000,COL,1,"Estadio de Atletismo Unidad Deportiva Burech, Santa Marta (COL)",11 JUN 2023,-0.2
8.05,Liam ADCOCK,21 JUN 1996,AUS,2,"Altamira estadioa, Ordizia (ESP)",24 JUN 2023,-0.1
8.04,Igor TER-OVANESYAN,19 MAY 1938,URS,3,"Stadio Olimpico, Roma (ITA)",02 SEP 1960,
8.04,Pentti ESKOLA,16 JUL 1938,FIN,1,Helsinki (FIN),04 JUL 1963,1.0
8.04,Lynn DAVIES,20 MAY 1942,GBR,1,Duisburg (GER),22 JUL 1967,
8.04,Pertti POUSI,24 JUN 1946,FIN,1,Kuortane (FIN),22 JUN 1968,
8.04,Phil MAY,20 SEP 1945,AUS,1,Perth (AUS),05 DEC 1970,
8.04,Arnie ROBINSON,07 APR 1948,USA,1,"Eugene, OR (USA)",08 JUL 1972,
8.04,Josef SCHWARZ,20 MAY 1941,FRG,2,München (GER),22 JUL 1972,
8.04,Valeriy PODLUZHNIY,22 AUG 1952,URS,1,Donetsk (URS),12 JUL 1974,
8.04,Randy WILLIAMS,23 AUG 1953,USA,1,"Pullman, WA (USA)",16 MAY 1975,
8.04,Theo HAMILTON,23 JAN 1952,USA,3,"Modesto, CA (USA)",24 MAY 1975,
8.04,Arnie ROBINSON,07 APR 1948,USA,1,"Eugene, OR (USA)",15 AUG 1975,
8.04,Jacques ROUSSEAU,10 MAR 1951,FRA,2,Dortmund (GER),06 JUN 1976,
8.04,Tõnu LEPIK,01 MAY 1946,URS,2,Kiev (URS),24 JUN 1976,
8.04,Grzegorz CYBULSKI,23 NOV 1951,POL,1,Bydgoszcz (POL),26 JUN 1976,
8.04,Jacques ROUSSEAU,10 MAR 1951,FRA,1,Paris (FRA),29 AUG 1976,
8.04,Roy MITCHELL,1955,GBR,1,London (GBR),25 JUN 1977,1.2
8.04,Jan LEITNER,14 SEP 1953,TCH,1,Athina (GRE),16 JUL 1977,
8.04,James LOFTON,05 JUL 1956,USA,,"Eugene, OR (USA)",02 JUN 1978,
8.04,Valeriy PODLUZHNIY,22 AUG 1952,URS,1,Vilnius (LTU),24 JUN 1978,
8.04,Chris COMMONS,09 DEC 1950,AUS,2,Edmonton (CAN),10 AUG 1978,
8.04,Jacques ROUSSEAU,10 MAR 1951,FRA,2,Bruxelles (BEL),18 AUG 1978,
8.04,Nenad STEKIĆ,07 MAR 1951,YUG,1,Ingelheim (FRG),12 SEP 1978,
8.04,Charlton EHIZUELEN,30 NOV 1953,NGR,,San José (USA),28 APR 1979,
8.04,Jochen VERSCHL,18 MAY 1956,FRG,1,Fürth (GER),10 JUN 1979,1.9
8.04,Carl LEWIS,01 JUL 1961,USA,3,Moskva (URS),25 JUL 1979,
8.04,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),06 SEP 1979,
8.04,Philippe DEROCHE,11 SEP 1954,FRA,2,Split (CRO),23 SEP 1979,
8.04,Junichi USUI,05 OCT 1957,JPN,1,Tokyo (JPN),31 MAY 1980,
8.04,Mike MCRAE,09 JUL 1955,USA,3,"Sacramento, CA (USA)",20 JUN 1981,0.4
8.04,Arvidas SABONIS,19 DEC 1954,URS,4,Bucureşti (ROU),24 JUL 1981,1.9
8.04,Ivan TUPAROV,15 NOV 1959,BUL,2,Sofia (BUL),01 AUG 1981,
8.04,Gheorge COJOCARU,15 FEB 1960,ROU,2,Debrecen (HUN),12 JUN 1982,1.1
8.04,Jürgen HINGSEN,15 APR 1958,FRG,2,München (GER),25 JUL 1982,
8.04,Atanas CHOCHEV,17 JAN 1957,BUL,1,Sofia (BUL),22 MAY 1983,1.8
8.04,Jason GRIMES,10 SEP 1959,USA,1,"Los Angeles, CA (USA)",25 JUN 1983,
8.04,Atanas CHOCHEV,17 JAN 1957,BUL,2,Pleven (BUL),09 JUL 1983,
8.04,Juan ORTIZ,23 AUG 1964,CUB,1,La Habana (CUB),23 JUL 1983,1.5
8.04,Joey WELLS,22 DEC 1965,BAH,2,La Habana (CUB),23 JUL 1983,1.7
8.04,Nenad STEKIĆ,07 MAR 1951,YUG,1,Praha (TCH),20 AUG 1983,
8.04,Troy AMBOREE,12 FEB 1962,USA,1,"Lake Charles, LA (USA)",31 MAR 1984,
8.04,Vance JOHNSON,13 MAR 1963,USA,2,"Tempe, AZ (USA)",21 APR 1984,
8.04,Ray HUMPHREY,31 AUG 1965,USA,2,"Austin, TX (USA)",31 MAY 1985,1.0
8.04,Volker MAI,03 MAY 1966,GDR,3,Dresden (GER),03 AUG 1985,1.6
8.04,Mike POWELL,10 NOV 1963,USA,4,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,
8.04,Mike MCRAE,09 JUL 1955,USA,1,San José (USA),19 APR 1986,1.5
8.04,Zdeněk HANÁČEK,11 JAN 1962,TCH,1,Ostrava (TCH),11 JUN 1986,1.2
8.04,Fabrizio SECCHI,09 AUG 1958,ITA,1,Ravenna (ITA),22 JUN 1986,
8.04,Mirosław HYDEL,24 JUL 1963,POL,1,Warszawa (POL),24 MAY 1987,0.9
8.04,Marco DELONGE,16 JUN 1966,GDR,2,Praha (TCH),27 JUN 1987,1.1
8.04,Andrzej KLIMASZEWSKI,14 MAY 1960,POL,3,Zagreb (CRO),16 JUL 1987,1.0
8.04,Róbert SZÉLI,29 MAY 1965,TCH,2,Drama (GRE),09 AUG 1987,0.7
8.04,Mike CONLEY,05 OCT 1962,USA,3,Lausanne (SUI),15 SEP 1987,-0.3
8.04,Redzinaldas STASAITIS,05 APR 1967,URS,1,Bryansk (URS),15 JUL 1988,0.5
8.04,Tyrus JEFFERSON,14 SEP 1965,USA,7,"Indianapolis, IN (USA)",18 JUL 1988,1.0
8.04,Eric METCALF,23 JAN 1968,USA,8,"Indianapolis, IN (USA)",18 JUL 1988,0.5
8.04,Jarmo KÄRNÄ,04 AUG 1958,FIN,1,Lahti (FIN),25 AUG 1988,0.2
8.04,James STALLWORTH,29 APR 1971,USA,1,"Norwalk, CA (USA)",03 JUN 1989,1.4
8.04,Mike CONLEY,05 OCT 1962,USA,3,Stockholm (SWE),03 JUL 1989,
8.04,Redzinaldas STASAITIS,05 APR 1967,URS,1,Bryansk (URS),15 JUL 1989,0.5
8.04,Sergey LAYEVSKIY,03 MAR 1959,URS,2,Gorkiy (URS),24 JUL 1989,-0.6
8.04,Glenroy GILBERT,31 AUG 1968,CAN,3,Bogotá (COL),11 AUG 1989,
8.04,Festus IGBINOGHENE,21 OCT 1969,NGR,2,Bauchi (NGR),04 JAN 1990,
8.04,Antonio CORGOS,10 MAR 1960,ESP,3,Palma de Mallorca (ESP),23 MAY 1990,1.8
8.04,Zhou MING,07 JAN 1970,CHN,1,Beijing (CHN),25 MAY 1990,1.8
8.04,Dan O'BRIEN,18 JUL 1966,USA,ce,"Norwalk, CA (USA)",12 JUN 1990,0.9
8.04,Gordon LAINE,24 FEB 1958,USA,3,Villeneuve d'Ascq (FRA),28 JUN 1990,0.2
8.04,Dietmar HAAF,06 MAR 1967,FRG,2q2,"Poljud Stadion, Split (CRO)",29 AUG 1990,0.6
8.04,Frans MAAS,13 JUL 1964,NED,2q2,"Poljud Stadion, Split (CRO)",29 AUG 1990,1.3
8.04,Vasiliy ZINKOVSKIY,30 MAR 1970,URS,1,Belaya Tserkov (URS),08 SEP 1990,
8.04,Zunrong CHEN,25 AUG 1962,CHN,1,Beijing (CHN),01 OCT 1990,0.0
8.04,Obinna EREGBU,09 NOV 1969,NGR,1,"Lincoln, NE (USA)",19 MAY 1991,0.5
8.04,Jarmo KÄRNÄ,04 AUG 1958,FIN,1,Nastola (FIN),13 JUN 1991,1.0
8.04,Csaba ALMÁSI,04 JUL 1966,HUN,4,Cottbus (GER),03 JUL 1991,1.5
8.04,Frans MAAS,13 JUL 1964,NED,5,Rhede (GER),07 JUL 1991,0.0
8.04,Jaime JEFFERSON,17 JAN 1962,CUB,4q1,"National Stadium, Tokyo (JPN)",29 AUG 1991,1.7
8.04,Zhou MING,07 JAN 1970,CHN,,Hangzhou (CHN),11 OCT 1991,0.7
8.04,Brian THOMAS,27 JAN 1970,CAN,7,"Austin, TX (USA)",05 JUN 1992,1.8
8.04,Andrey NIKULIN,17 AUG 1968,BLR,1,Gomel (BLR),17 JUL 1992,-1.2
8.04,Viktor POPKO,13 AUG 1968,UKR,1,Dnipropetrovsk (UKR),02 AUG 1992,
8.04,Konstantinos KOUKODIMOS,14 SEP 1969,GRE,6,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,-0.1
8.04,Tibor ORDINA,17 MAR 1971,HUN,1,Budapest (HUN),05 AUG 1993,0.6
8.04,Reggie JONES,08 MAY 1971,USA,2,Sheffield (GBR),29 AUG 1993,1.6
8.04,Larry MYRICKS,10 MAR 1956,USA,2,Bruxelles (BEL),03 SEP 1993,0.0
8.04,Tony WALTON,03 JUN 1969,USA,3,"El Paso, TX (USA)",16 APR 1994,1.6
8.04,Yevgeniy SEMENYUK,11 DEC 1968,UKR,2,Kyiv (UKR),23 JUL 1994,2.0
8.04,Stanislav TARASENKO,22 JUL 1966,RUS,2q1,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,1.5
8.04,Milan GOMBALA,29 JAN 1968,CZE,2,"Olympiastadion, Helsinki (FIN)",10 AUG 1994,1.4
8.04,Gregor CANKAR,25 JAN 1975,SLO,2,Luzern (SUI),27 JUN 1995,1.1
8.04,Roman ORLÍK,29 MAY 1972,CZE,2,Ostrava (CZE),06 JUL 1995,2.0
8.04,Andrey IGNATOV,03 FEB 1968,RUS,4q2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1.9
8.04,Milan GOMBALA,29 JAN 1968,CZE,4,Linz (AUT),22 AUG 1995,0.0
8.04,Carlos CALADO,05 OCT 1975,POR,2,Funchal (POR),25 MAY 1996,0.6
8.04,Bakri DAROUECHE,22 AUG 1974,FRA,4,Villeneuve d'Ascq (FRA),25 MAY 1996,0.3
8.04,Yevgeniy TRETYAK,18 JUL 1971,RUS,5,St. Petersburg (RUS),02 JUL 1996,-0.2
8.04,Yuriy NAUMKIN,05 NOV 1968,RUS,4,Linz (AUT),21 AUG 1996,0.2
8.04,Aleksandr GLAVATSKIY,02 MAY 1970,BLR,3,Cagliari (ITA),04 SEP 1996,1.3
8.04,Andrey IGNATOV,03 FEB 1968,RUS,1,Sochi (RUS),11 SEP 1996,1.3
8.04,Yuriy NAUMKIN,05 NOV 1968,RUS,2,Torino (ITA),14 SEP 1996,0.4
8.04,Juan Carlos GARZÓN,16 FEB 1974,CUB,1,La Habana (CUB),28 FEB 1997,1.3
8.04,Marko RAJIĆ,14 OCT 1976,YUG,1,Senta (YUG),10 MAY 1997,1.0
8.04,Grzegorz MARCINISZYN,22 MAY 1977,POL,1,Wrocław (POL),08 JUN 1997,0.0
8.04,Konstantinos KOUKODIMOS,14 SEP 1969,GRE,1,Athina (GRE),18 JUL 1997,-0.1
8.04,Nélson Carlos FERREIRA JÚNIOR,1973,BRA,5,"Olympic Stadium, Athina (GRE)",05 AUG 1997,0.4
8.04,Kader KLOUCHI,01 JUN 1969,FRA,1,St-Paul-de-la-Réunion (FRA),13 SEP 1997,0.0
8.04,Yutao WEN,02 FEB 1974,CHN,2,Shanghai (CHN),23 OCT 1997,0.0
8.04,Chen JING,11 MAR 1976,CHN,1,Guangzhou (CHN),26 MAR 1998,0.0
8.04,Huang LE,25 SEP 1977,CHN,1,Shanghai (CHN),12 APR 1998,0.0
8.04,Bogdan ŢĂRUŞ,01 AUG 1975,ROU,1,Bucureşti (ROU),30 MAY 1998,0.0
8.04,Cheikh Tidiane TOURE,25 JAN 1970,SEN,4,Luzern (SUI),02 JUL 1998,0.6
8.04,Nathan MORGAN,30 JUN 1978,GBR,1,Birmingham (GBR),18 JUL 1998,1.4
8.04,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2,Osaka (JPN),08 MAY 1999,0.0
8.04,Roman SHCHURENKO,14 SEP 1976,UKR,2,Kyiv (UKR),15 MAY 1999,0.2
8.04,Huang LE,25 SEP 1977,CHN,2,Shanghai (CHN),05 JUN 1999,0.0
8.04,Mark Anthony AWERE,16 JUL 1979,GHA,4,Bad Langensalza (GER),12 JUN 1999,0.0
8.04,Shane HAIR,24 OCT 1975,AUS,1,Genève (SUI),20 JUN 1999,1.0
8.04,Konstantin KRAUSE,08 OCT 1967,GER,2,Linz (AUT),26 JUL 1999,0.8
8.04,James BECKFORD,09 JAN 1975,JAM,1,Viareggio (ITA),13 AUG 1999,0.0
8.04,Armen MARTIROSYAN,06 AUG 1969,ARM,1,Yerevan (ARM),28 AUG 1999,0.0
8.04,Darvis PATTON,04 DEC 1977,USA,1,"Baton Rouge, LA (USA)",25 MAR 2000,2.0
8.04,Vladimir MALYAVIN,04 MAR 1973,RUS,1,Moskva (RUS),17 MAY 2000,0.0
8.04,Jai TAURIMA,26 JUN 1972,AUS,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1.6
8.04,Savanté STRINGFELLOW,06 NOV 1978,USA,5,"Sacramento, CA (USA)",17 JUL 2000,2.0
8.04,Kirill SOSUNOV,01 NOV 1975,RUS,3,Tula (RUS),25 JUL 2000,-0.2
8.04,Kofi Amoah PRAH,20 DEC 1974,GER,3,Lisboa (POR),05 AUG 2000,1.5
8.04,Emmanuel BANGUÉ,21 JUL 1971,FRA,3,Nice (FRA),06 AUG 2000,1.0
8.04,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,2,La Chaux-de-Fonds (SUI),13 AUG 2000,1.1
8.04,James BECKFORD,09 JAN 1975,JAM,2,Viareggio (ITA),22 AUG 2000,
8.04,Carlos CALADO,05 OCT 1975,POR,4q2,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,0.5
8.04,Younés MOUDRIK,01 OCT 1977,MAR,2,Lisboa (POR),16 JUN 2001,1.3
8.04,Nélson Carlos FERREIRA JÚNIOR,1973,BRA,1,Americana (BRA),16 JUN 2001,
8.04,Walter DAVIS,02 JUL 1979,USA,8,"Eugene, OR (USA)",22 JUN 2001,1.8
8.04,Hussein Taher AL SABEE,14 NOV 1979,KSA,3,Oslo (NOR),13 JUL 2001,0.3
8.04,Luis Felipe MÉLIZ,11 AUG 1979,CUB,1,Salamanca (ESP),13 JUL 2001,0.7
8.04,Darvis PATTON,04 DEC 1977,USA,1,Cuxhaven (GER),21 JUL 2001,0.3
8.04,Tommi EVILÄ,06 APR 1980,FIN,1,Eurajoki (FIN),11 AUG 2001,1.5
8.04,Hussein Taher AL SABEE,14 NOV 1979,KSA,5,Bruxelles (BEL),24 AUG 2001,-0.3
8.04,Stephan LOUW,26 FEB 1975,NAM,2,Beijing (CHN),29 AUG 2001,-0.5
8.04,Frank BUSEMANN,26 FEB 1975,GER,2,"Olympiastadion, Berlin (GER)",31 AUG 2001,0.4
8.04,Raúl FERNÁNDEZ,08 MAR 1978,ESP,1,Bad Langensalza (GER),15 JUN 2002,0.4
8.04,Petar DACHEV,15 JUN 1979,BUL,1,Beograd (SRB),22 JUN 2002,0.0
8.04,Dmitriy MITROFANOV,07 SEP 1975,RUS,1,Moskva (RUS),28 JUN 2002,
8.04,James BECKFORD,09 JAN 1975,JAM,2,Zagreb (CRO),08 JUL 2002,0.0
8.04,Darvis PATTON,04 DEC 1977,USA,4,Padova (ITA),01 SEP 2002,1.8
8.04,Hussein Taher AL SABEE,14 NOV 1979,KSA,1,"Modesto, CA (USA)",10 MAY 2003,0.7
8.04,Hussein Taher AL SABEE,14 NOV 1979,KSA,4,"Eugene, OR (USA)",24 MAY 2003,1.9
8.04,Yann DOMENECH,17 MAR 1979,FRA,2,Pierrelatte (FRA),31 MAY 2003,
8.04,Kader KLOUCHI,01 JUN 1969,FRA,2,Pierrelatte (FRA),31 MAY 2003,
8.04,Petr LAMPART,31 MAR 1983,CZE,2,Ostrava (CZE),12 JUN 2003,0.4
8.04,Dănuţ SIMION,25 JAN 1983,ROU,1,Bucureşti (ROU),05 JUL 2003,0.6
8.04,Walter DAVIS,02 JUL 1979,USA,2,Cuxhaven (GER),19 JUL 2003,0.4
8.04,Danil BURKENYA,20 JUL 1978,RUS,1,Moskva (RUS),26 JUL 2003,1.2
8.04,Vitaliy SHKURLATOV,25 MAY 1979,RUS,q,Tula (RUS),08 AUG 2003,
8.04,Dănuţ SIMION,25 JAN 1983,ROU,2,Daegu (KOR),28 AUG 2003,-0.8
8.04,Andrey BRAGIN,20 SEP 1978,RUS,3,Daegu (KOR),28 AUG 2003,0.8
8.04,Shin-Ichi TERANO,10 JUL 1979,JPN,3,Manila (PHI),23 SEP 2003,1.8
8.04,Mohamed Hassine MERSAL HATEM,20 JAN 1975,EGY,1,Bamako (MLI),06 APR 2004,0.1
8.04,Christian KACZMAREK,17 JUN 1984,GER,1,Berlin (GER),01 MAY 2004,0.4
8.04,Leevan SANDS,16 AUG 1981,BAH,1,Oxford (GBR),15 MAY 2004,1.8
8.04,Bashir RAMZY,04 MAY 1979,USA,1,"Sacramento, CA (USA)",30 MAY 2004,0.0
8.04,Andrew HOWE,12 MAY 1985,ITA,1,Rieti (ITA),12 JUN 2004,1.4
8.04,Nathan MORGAN,30 JUN 1978,GBR,5,Herakleion (GRE),04 JUL 2004,0.3
8.04,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,1,Biala Podlaska (POL),11 JUL 2004,0.1
8.04,Vitaliy SHKURLATOV,25 MAY 1979,RUS,9,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1.3
8.04,Nélson Carlos FERREIRA JÚNIOR,1973,BRA,1,Rio de Janeiro (BRA),19 FEB 2005,0.0
8.04,Wilfredo MARTÍNEZ,09 JAN 1985,CUB,2,Fort-de-France (FRA),30 APR 2005,1.4
8.04,Povilas MYKOLAITIS,23 FEB 1983,LTU,1,Kaunas (LTU),03 JUN 2005,1.1
8.04,Miguel PATE,13 JUN 1979,USA,2,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,0.1
