Mark,Competitor,DOB,Nat,Pos,Venue,Date
7:38.21,John Kemboi KIBOWEN,21 APR 1969,KEN,2.0,"Stade Louis II, Monaco (MON)",13 SEP 2003
7:38.21,James Kwalia C'KURUI,12 JUN 1984,QAT,7.0,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:38.21,Alistair Ian CRAGG,13 JUN 1980,IRL,4.0,Paris (FRA),18 JUL 2008
7:38.22,Mo FARAH,23 MAR 1983,GBR,2.0,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015
7:38.22,Stewart MCSWEYN,01 JUN 1995,AUS,6.0,"Bislett Stadion, Oslo (NOR)",13 JUN 2019
7:38.24,Eliud KIPCHOGE,05 NOV 1984,KEN,6.0,"Eugene, OR (USA)",07 JUN 2009
7:38.24,Telahun Haile BEKELE,13 MAY 1999,ETH,7.0,"Stade Louis II, Monaco (MON)",10 AUG 2022
7:38.25,Doug PADILLA,04 OCT 1956,USA,1.0,Lausanne (SUI),10 JUL 1985
7:38.25,John Kemboi KIBOWEN,21 APR 1969,KEN,3.0,Doha (QAT),15 MAY 2002
7:38.25,Birhanu BALEW,27 FEB 1996,BRN,2.0,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018
7:38.26,Sydney MAREE,09 SEP 1956,USA,2.0,"Letzigrund, Zürich (SUI)",13 AUG 1986
7:38.26,Luke KIPKOSGEI,27 NOV 1975,KEN,1.0,"Crystal Palace, London (GBR)",22 JUL 2001
7:38.26,Jesús ESPAÑA,21 AUG 1978,ESP,8.0,Rieti (ITA),27 AUG 2006
7:38.27,John KOSGEI,15 JUL 1973,KEN,7.0,Lausanne (SUI),03 JUL 1996
7:38.27,Yemaneberhan CRIPPA,15 OCT 1996,ITA,4.0,"Stadio Olimpico, Roma (ITA)",17 SEP 2020
7:38.28,Abdellah BÉHAR,05 JUL 1963,FRA,11.0,Paris (FRA),29 JUL 1998
7:38.28,Richard LIMO,18 NOV 1980,KEN,4.0,Doha (QAT),15 MAY 2002
7:38.28,Alberto GARCÍA,22 FEB 1971,ESP,2.0,San Sebastián (ESP),20 AUG 2002
7:38.30,David CHELULE,07 JUL 1977,KEN,10.0,"Stade Louis II, Monaco (MON)",18 AUG 2000
7:38.30,Tom NYARIKI,27 SEP 1971,KEN,7.0,"Stade Louis II, Monaco (MON)",20 JUL 2001
7:38.30,Bernard LAGAT,12 DEC 1974,USA,4.0,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
7:38.30,Albert ROP,17 JUL 1992,BRN,5.0,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017
7:38.31,Paul BITOK,26 JUN 1970,KEN,2.0,Sevilla (ESP),28 MAY 1999
7:38.32,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,4.0,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013
7:38.33,John KOSGEI,15 JUL 1973,KEN,8.0,Oslo (NOR),04 JUL 1997
7:38.33,Davis KIPLANGAT,10 JUL 1998,KEN,5.0,"Olympic Stadium, London (GBR)",09 JUL 2017
7:38.34,Mark Kipkinyor BETT,22 DEC 1976,KEN,6.0,Bruxelles (BEL),30 AUG 2002
7:38.34,Joseph EBUYA,20 JUN 1987,KEN,7.0,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
7:38.35,Adel MECHAAL,05 DEC 1990,ESP,2.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017
7:38.36,Mushir Salim JAWHER,13 JUN 1978,BRN,1.0,"Olympiastadion, Berlin (GER)",10 AUG 2003
7:38.37,Daniel KOMEN,17 MAY 1976,KEN,1.0,Ingolstadt (GER),18 JUN 2000
7:38.37,Ismail SGHYR,16 MAR 1972,FRA,6.0,Nice (FRA),09 JUL 2001
7:38.39,Eamonn COGHLAN,21 NOV 1952,IRL,1.0,Bruxelles (BEL),26 AUG 1983
7:38.39,Brahim BOUTAYEB,15 AUG 1967,MAR,2.0,Nice (FRA),15 JUL 1991
7:38.40,Daniel KOMEN,17 MAY 1976,KEN,8.0,"Stade Louis II, Monaco (MON)",25 JUL 1995
7:38.40,Philip MOSIMA,02 JAN 1977,KEN,6.0,Köln (GER),18 AUG 1995
7:38.40,Philip MOSIMA,02 JAN 1977,KEN,10.0,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:38.41,Shem KORORIA,25 SEP 1972,KEN,9.0,"Stade Louis II, Monaco (MON)",25 JUL 1995
7:38.41,Paul Kipsiele KOECH,10 NOV 1981,KEN,7.0,Doha (QAT),09 MAY 2008
7:38.42,Markos GENETI,07 JUN 1984,ETH,3.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005
7:38.43,Michael KIBET,03 SEP 1999,KEN,1.0,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019
7:38.44,Stephen KIPKORIR,24 OCT 1970,KEN,1.0,Bellinzona (SUI),12 JUN 1996
7:38.45,Bob KENNEDY,18 AUG 1970,USA,4.0,Köln (GER),01 AUG 1993
7:38.45,Abderrahim GOUMRI,21 MAY 1976,MAR,4.0,Rieti (ITA),02 SEP 2001
7:38.45,Edwin Cheruiyot SOI,03 MAR 1986,KEN,6.0,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012
7:38.46,Mustapha ESSAÏD,20 JAN 1970,FRA,4.0,Köln (GER),08 AUG 1999
7:38.47,Yenew ALAMIREW,27 MAY 1990,ETH,3.0,"Olympic Stadium, London (GBR)",24 JUL 2015
7:38.48,Paul Kipsiele KOECH,10 NOV 1981,KEN,1.0,Rieti (ITA),07 SEP 2003
7:38.49,Julius KIPTOO,04 SEP 1977,KEN,9.0,Oslo (NOR),04 JUL 1997
7:38.50,Richard LIMO,18 NOV 1980,KEN,4.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999
7:38.50,Tom NYARIKI,27 SEP 1971,KEN,4.0,Nice (FRA),17 JUL 1999
7:38.50,Frank NGELEL,02 MAR 1992,KEN,6.0,"Olympic Stadium, London (GBR)",09 JUL 2017
7:38.50,Michael Kiplangat TEMOI,26 MAR 2005,KEN,2.0,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022
7:38.51,Salah HISSOU,16 JAN 1972,MAR,8.0,"Stade Louis II, Monaco (MON)",09 SEP 1995
7:38.51,Hassan MEAD,28 AUG 1989,USA,7.0,"Olympic Stadium, London (GBR)",09 JUL 2017
7:38.53,Steve SCOTT,05 MAY 1956,USA,2.0,Lausanne (SUI),10 JUL 1985
7:38.53,Chesari Kirui JACOB,06 APR 1984,KEN,1.0,Liège (BEL),13 JUL 2010
7:38.55,Paul BITOK,26 JUN 1970,KEN,3.0,Nice (FRA),12 JUL 1995
7:38.55,Telahun Haile BEKELE,13 MAY 1999,ETH,3.0,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018
7:38.57,Salah EL GHAZI,02 NOV 1975,MAR,1.0,Nice (FRA),16 JUL 1998
7:38.57,Rachid CHEKHEMANI,01 OCT 1973,FRA,8.0,"Stade Louis II, Monaco (MON)",20 JUL 2001
7:38.58,Khalid BOULAMI,07 AUG 1969,MAR,2.0,Bruxelles (BEL),25 AUG 1995
7:38.60,Alistair Ian CRAGG,13 JUN 1980,IRL,3.0,"Crystal Palace, London (GBR)",26 JUL 2008
7:38.62,Martin KEINO,20 JUN 1972,KEN,11.0,"Stade Louis II, Monaco (MON)",08 AUG 1998
7:38.62,Paul BITOK,26 JUN 1970,KEN,2.0,"Crystal Palace, London (GBR)",22 JUL 2001
7:38.62,Remmy Limo NDIWA,03 FEB 1988,KEN,6.0,Stockholm (SWE),07 AUG 2007
7:38.63,Sammy KIPKETER,29 SEP 1981,KEN,1.0,Caorle (ITA),10 JUL 1999
7:38.64,Martin KEINO,20 JUN 1972,KEN,2.0,Nice (FRA),16 JUL 1998
7:38.64,Ryan HILL,31 JAN 1990,USA,4.0,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014
7:38.64,Mo FARAH,23 MAR 1983,GBR,1.0,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017
7:38.65,Ali KAYA,20 APR 1994,TUR,7.0,"Stade Louis II, Monaco (MON)",17 JUL 2015
7:38.65,Soufiyan BOUQANTAR,30 AUG 1993,MAR,3.0,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017
7:38.67,Eliud KIPCHOGE,05 NOV 1984,KEN,1.0,"Stade Louis II, Monaco (MON)",18 SEP 2004
7:38.67,Micah Kemboi KOGO,30 JUN 1986,KEN,7.0,Stockholm (SWE),07 AUG 2007
7:38.67,Luis GRIJALVA,10 APR 1999,GUA,6.0,"Olympiastadion, Stockholm (SWE)",30 JUN 2022
7:38.69,Patrick Mutuku IVUTI,30 JUL 1978,KEN,1.0,Rieti (ITA),08 SEP 2002
7:38.70,Aissa BÉLAOUT,12 AUG 1968,ALG,5.0,"Stade Louis II, Monaco (MON)",07 AUG 1993
7:38.70,Anacleto JIMÉNEZ,24 FEB 1967,ESP,10,Bruxelles (BEL),22 AUG 1997
7:38.70,Hicham BELLANI,15 SEP 1979,MAR,3,Ostrava (CZE),30 MAY 2006
7:38.71,Juan Carlos HIGUERO,03 AUG 1978,ESP,5,Paris-St-Denis (FRA),17 JUL 2009
7:38.72,Enrique MOLINA,25 FEB 1968,ESP,12,"Stade Louis II, Monaco (MON)",08 AUG 1998
7:38.72,Luke KIPKOSGEI,27 NOV 1975,KEN,1,"Palo Alto, CA (USA)",09 JUN 2001
7:38.73,Stephen KIPKORIR,24 OCT 1970,KEN,6,Oslo (NOR),21 JUL 1995
7:38.73,Brahim LAHLAFI,15 APR 1968,MAR,10,"Stade Louis II, Monaco (MON)",25 JUL 1995
7:38.73,Tom MORTIMER,07 JAN 1999,GBR,9,"International Stadium, Gateshead (GBR)",13 JUL 2021
7:38.74,John KIPKOECH,29 DEC 1991,KEN,2,"Puskás Ferenc Stadion, Budapest (HUN)",20 AUG 2012
7:38.75,James Kwalia C'KURUI,12 JUN 1984,QAT,7,"Stade Louis II, Monaco (MON)",29 JUL 2008
7:38.77,Bob KENNEDY,18 AUG 1970,USA,2,"Olympiastadion, Berlin (GER)",27 AUG 1993
7:38.77,Bernard LAGAT,12 DEC 1974,USA,1,"Letzigrund, Zürich (SUI)",07 SEP 2007
7:38.77,Collis BIRMINGHAM,27 DEC 1984,AUS,7,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010
7:38.78,Mohamed KHALDI,05 MAR 1975,ALG,5,Rieti (ITA),02 SEP 2001
7:38.78,Chala REGASA,30 APR 1997,ETH,4,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018
7:38.79,Sydney MAREE,09 SEP 1956,USA,1,Malmö (SWE),08 AUG 1988
7:38.80,Richard LIMO,18 NOV 1980,KEN,5,Nice (FRA),17 JUL 1999
7:38.80,Mark CARROLL,15 JAN 1972,IRL,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001
7:38.81,William KINCAID,21 SEP 1992,USA,8,"Stade Louis II, Monaco (MON)",10 AUG 2022
7:38.82,Aloys NIZIGAMA,18 JUN 1966,BDI,11,"Stade Louis II, Monaco (MON)",25 JUL 1995
7:38.82,Said Mohamed EL WARDI,19 APR 1972,MAR,11,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999
7:38.83,Brahim LAHLAFI,15 APR 1968,MAR,7,Köln (GER),18 AUG 1995
7:38.83,Mustapha ESSAÏD,20 JAN 1970,FRA,9,"Stade Louis II, Monaco (MON)",20 JUL 2001
7:38.83,Mark Kosgei KIPTOO,21 JUN 1976,KEN,5,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007
7:38.83,William KINCAID,21 SEP 1992,USA,1,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022
7:38.83,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,2,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022
7:38.84,Khalid SKAH,29 JAN 1967,MAR,3,Nice (FRA),15 JUL 1991
7:38.86,James Kwalia C'KURUI,12 JUN 1984,KEN,2,Rieti (ITA),08 SEP 2002
7:38.88,Martin KEINO,20 JUN 1972,KEN,8,Bruxelles (BEL),23 AUG 1996
7:38.89,Thomas WESSINGHAGE,22 FEB 1952,FRG,2,Oslo (NOR),01 JUL 1980
7:38.89,Abdellah BÉHAR,05 JUL 1963,FRA,13,"Stade Louis II, Monaco (MON)",08 AUG 1998
7:38.90,Benjamin LIMO,23 AUG 1974,KEN,7,"Olympiastadion, Berlin (GER)",01 SEP 2000
7:38.90,Andrew BAYER,03 FEB 1990,USA,8,"Olympic Stadium, London (GBR)",09 JUL 2017
7:38.90,Selemon BAREGA,20 JAN 2000,ETH,1,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017
7:38.91,Daniel Lemashon SALEL,11 DEC 1990,KEN,8,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
7:38.92,Richard LIMO,18 NOV 1980,KEN,4,Doha (QAT),14 MAY 2004
7:38.92,Mohamed TINDOUFT,12 MAR 1993,MAR,3,"Stadion Śląski, Chorzów (POL)",05 SEP 2021
7:38.93,Dieter BAUMANN,09 FEB 1965,FRG,3,Nice (FRA),10 JUL 1989
7:38.93,Benjamin LIMO,23 AUG 1974,KEN,4,Zürich (SUI),19 AUG 2005
7:38.95,Fita BAYISSA,15 DEC 1972,ETH,6,Nice (FRA),17 JUL 1999
7:38.95,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,4,Stockholm (SWE),26 JUL 2005
7:38.95,Eliud KIPCHOGE,05 NOV 1984,KEN,2,"Stade Louis II, Monaco (MON)",09 SEP 2005
7:38.96,Alistair Ian CRAGG,13 JUN 1980,IRL,8,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004
7:38.96,Paul CHELIMO,27 OCT 1990,USA,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
7:38.97,Mohamed AMYN,25 MAR 1976,MAR,3,Nice (FRA),16 JUL 1998
7:38.97,Isaac Kiprono SONGOK,25 APR 1984,KEN,2,Stockholm (SWE),22 JUL 2008
7:38.97,John KIPKOECH,29 DEC 1991,KEN,5,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
7:38.98,Tariku BEKELE,28 FEB 1987,ETH,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006
7:38.98,Mark Kosgei KIPTOO,21 JUN 1976,KEN,5,Paris (FRA),18 JUL 2008
7:38.98,Leonard Patrick KOMON,10 JAN 1988,KEN,6,Paris-St-Denis (FRA),17 JUL 2009
7:39.01,Anis SELMOUNI,15 MAR 1979,MAR,1,Tanger (MAR),18 JUL 2010
7:39.02,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1,Paris (FRA),06 JUL 2007
7:39.02,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,8,Stockholm (SWE),07 AUG 2007
7:39.02,Edwin Cheruiyot SOI,03 MAR 1986,KEN,2,"Letzigrund, Zürich (SUI)",07 SEP 2007
7:39.02,Mo FARAH,23 MAR 1983,GBR,2,Torino (ITA),04 JUN 2009
7:39.03,James Kimutai KOSKEI,23 NOV 1968,KEN,1,Athina (GRE),16 JUN 1999
7:39.03,Dathan RITZENHEIN,30 DEC 1982,USA,4,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007
7:39.04,Boaz CHEBOIYWO,02 AUG 1978,KEN,2,"Carson, CA (USA)",22 MAY 2005
7:39.05,Moses KIPTANUI,01 OCT 1970,KEN,3,"Olympiastadion, Berlin (GER)",27 AUG 1993
7:39.05,Assefa MEZGEBU,19 JUN 1978,ETH,6,Stuttgart (GER),06 JUN 1999
7:39.05,Morgan MCDONALD,23 APR 1996,AUS,3,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022
7:39.07,Leonard Patrick KOMON,10 JAN 1988,KEN,8,"Stade Louis II, Monaco (MON)",25 JUL 2007
7:39.08,Eamonn COGHLAN,21 NOV 1952,IRL,1,Oslo (NOR),05 JUL 1979
7:39.08,Brahim JABBOUR,02 OCT 1970,MAR,3,Sevilla (ESP),28 MAY 1999
7:39.08,Remmy Limo NDIWA,03 FEB 1988,KEN,1,Rethymno (GRE),18 JUL 2007
7:39.09,Peter KOECH,18 FEB 1958,KEN,4,London (GBR),17 JUL 1982
7:39.09,Reynold Kipkorir CHERUIYOT,30 JUL 2004,KEN,1f1,"Stade Gouled, Djibouti (DJI)",25 MAR 2022
7:39.10,Dieter BAUMANN,09 FEB 1965,GER,4,Nice (FRA),15 JUL 1991
7:39.10,Morhad AMDOUNI,21 JUN 1988,FRA,7,"Stade Louis II, Monaco (MON)",28 JUL 2009
7:39.10,Abadi HADIS,06 NOV 1997,ETH,5,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018
7:39.11,Noureddine BÉHAR,08 APR 1966,MAR,8,Lausanne (SUI),03 JUL 1996
7:39.12,Atiq NAAJI,21 NOV 1966,FRA,2,Narbonne (FRA),19 JUN 1994
7:39.12,Ali SAIDI-SIEF,15 MAR 1978,ALG,8,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:39.15,Paul Malakwen KOSGEI,22 APR 1978,KEN,5,Athina (GRE),28 JUN 2000
7:39.16,Fita BAYISSA,15 DEC 1972,ETH,4,Nice (FRA),16 JUL 1998
7:39.16,Chris SOLINSKY,05 DEC 1984,USA,6,"International Stadium, Gateshead (GBR)",31 AUG 2009
7:39.17,Tom NYARIKI,27 SEP 1971,KEN,9,Köln (GER),16 AUG 1996
7:39.17,Philip MOSIMA,02 JAN 1977,KEN,10,"Stade Louis II, Monaco (MON)",20 JUL 2001
7:39.18,Joe KLECKER,16 NOV 1996,USA,4,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",06 FEB 2021
7:39.19,Vénuste NIYONGABO,09 DEC 1973,BDI,1,Bratislava (SVK),30 MAY 1995
7:39.19,Ismail SGHYR,16 MAR 1972,MAR,3,Bruxelles (BEL),25 AUG 1995
7:39.21,Dieter BAUMANN,09 FEB 1965,GER,4,Bruxelles (BEL),25 AUG 1995
7:39.22,Bob KENNEDY,18 AUG 1970,USA,1,"Eugene, OR (USA)",25 MAY 1997
7:39.22,Luke KIPKOSGEI,27 NOV 1975,KEN,1,Sydney (AUS),20 FEB 1999
7:39.22,Jaouad GHARIB,22 MAY 1972,MAR,7,Nice (FRA),09 JUL 2001
7:39.22,Hillary CHENONGE,30 MAY 1985,KEN,7,Bruxelles (BEL),30 AUG 2002
7:39.22,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015
7:39.23,James Kwalia C'KURUI,12 JUN 1984,KEN,2,"Olympiastadion, Berlin (GER)",10 AUG 2003
7:39.23,Remmy Limo NDIWA,03 FEB 1988,KEN,2,Tanger (MAR),18 JUL 2010
7:39.24,Vyacheslav SHABUNIN,27 SEP 1969,RUS,4,Nice (FRA),12 JUL 1995
7:39.24,James Kimutai KOSKEI,23 NOV 1968,KEN,4,Nice (FRA),08 JUL 2000
7:39.25,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,2,Rieti (ITA),05 SEP 2004
7:39.25,Edwin Cheruiyot SOI,03 MAR 1986,KEN,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006
7:39.27,Filbert BAYI,23 JUN 1953,TAN,3,Oslo (NOR),01 JUL 1980
7:39.27,Bernard CHEPKOK,17 JAN 1984,KEN,9,Rieti (ITA),27 AUG 2006
7:39.27,Addisu YIHUNE,17 MAR 2003,ETH,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021
7:39.28,Abraham CHEBII,23 DEC 1979,KEN,3,"Stade Louis II, Monaco (MON)",13 SEP 2003
7:39.28,Patrick TIERNAN,11 SEP 1994,AUS,7,"Stade Charléty, Paris (FRA)",01 JUL 2017
7:39.29,Abdellah BÉHAR,05 JUL 1963,FRA,3,"Stade Louis II, Monaco (MON)",02 AUG 1994
7:39.29,Daniel GACHARA,19 DEC 1972,KEN,6,Athina (GRE),28 JUN 2000
7:39.30,Mohamed ISSANGAR,12 DEC 1964,MAR,5,Köln (GER),01 AUG 1993
7:39.30,Ali SAIDI-SIEF,15 MAR 1978,ALG,2,Rieti (ITA),07 SEP 2003
7:39.31,Getnet WALE,16 JUL 2000,ETH,4,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022
7:39.32,Josphat Machuka KIPRONO,12 DEC 1973,KEN,4,London (GBR),12 JUL 1996
7:39.32,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006
7:39.34,Thomas WESSINGHAGE,22 FEB 1952,FRG,1,Köln (GER),22 AUG 1982
7:39.38,Paul KIPKOECH,06 JAN 1963,KEN,2,Köln (GER),17 AUG 1986
7:39.38,Joseph KOSGEI,25 AUG 1974,KEN,3,Rieti (ITA),08 SEP 2002
7:39.38,Will LEER,15 APR 1985,USA,7,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013
7:39.40,Mohamed ISSANGAR,12 DEC 1964,MAR,1,Oslo (NOR),14 JUL 1990
7:39.40,Stephen KIPKORIR,24 OCT 1970,KEN,4,Sevilla (ESP),28 MAY 1999
7:39.40,Paul Kipsiele KOECH,10 NOV 1981,KEN,5,Doha (QAT),14 MAY 2004
7:39.40,James Kwalia C'KURUI,12 JUN 1984,KEN,2,"Stade Louis II, Monaco (MON)",18 SEP 2004
7:39.41,Vincent ROUSSEAU,29 JUL 1962,BEL,4,Nice (FRA),10 JUL 1989
7:39.41,Gert-Jan LIEFERS,26 SEP 1978,NED,9,"Stade Louis II, Monaco (MON)",20 AUG 2006
7:39.42,Soufiyan BOUQANTAR,30 AUG 1993,MAR,9,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018
7:39.43,Yobes ONDIEKI,21 FEB 1961,KEN,6,"Stade Louis II, Monaco (MON)",07 AUG 1993
7:39.43,Daniel KOMEN,17 MAY 1976,KEN,1,Moskva (RUS),07 JUN 1996
7:39.43,Levi Omari MATEBO,03 NOV 1989,KEN,3,"International Stadium, Gateshead (GBR)",31 AUG 2008
7:39.43,David MCNEILL,06 OCT 1986,AUS,8,"Bislett Stadion, Oslo (NOR)",01 JUL 2021
7:39.44,Andreas ALMGREN,12 JUN 1995,SWE,5,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022
7:39.45,Tim BROE,20 JUN 1977,USA,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001
7:39.45,Daham Najim BASHIR,08 NOV 1979,QAT,3,Stockholm (SWE),22 JUL 2008
7:39.45,Elzan BIBIĆ,08 JAN 1999,SRB,1,"Stadio Quercia, Rovereto (ITA)",31 AUG 2021
7:39.46,Khalid EL AMRI,20 MAR 1977,MAR,5,Stockholm (SWE),26 JUL 2005
7:39.47,Shadrack KORIR,14 DEC 1978,KEN,1,Villeneuve d'Ascq (FRA),12 JUN 2005
7:39.48,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,1,"New York, NY (USA)",11 JUN 2005
7:39.50,Julius KIPTOO,04 SEP 1977,KEN,5,Nice (FRA),16 JUL 1998
7:39.50,Paul TERGAT,17 JUN 1969,KEN,1,Sheffield (GBR),02 AUG 1998
7:39.50,Mohamed AMYN,25 MAR 1976,MAR,5,Sevilla (ESP),28 MAY 1999
7:39.50,Isaac Kiprono SONGOK,25 APR 1984,KEN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006
7:39.51,William SIGEI,11 OCT 1969,KEN,3,Nice (FRA),15 JUL 1992
7:39.51,Adel MECHAAL,05 DEC 1990,ESP,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016
7:39.52,Adil KAOUCH,01 JAN 1979,MAR,6,Sevilla (ESP),28 MAY 1999
7:39.52,Muktar EDRIS,14 JAN 1994,ETH,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019
7:39.53,Joseph EBUYA,20 JUN 1987,KEN,2,Paris (FRA),06 JUL 2007
7:39.54,Gennaro DI NAPOLI,05 MAR 1968,ITA,1,Formia (ITA),18 MAY 1996
7:39.55,Robert DENMARK,23 NOV 1968,GBR,6,Köln (GER),01 AUG 1993
7:39.55,Mo FARAH,23 MAR 1983,GBR,8,"Stade Louis II, Monaco (MON)",29 JUL 2008
7:39.56,Brahim LAHLAFI,15 APR 1968,MAR,9,Lausanne (SUI),03 JUL 1996
7:39.57,Atiq NAAJI,21 NOV 1966,FRA,5,Nice (FRA),12 JUL 1995
7:39.57,Ismail SGHYR,16 MAR 1972,MAR,7,Nice (FRA),17 JUL 1999
7:39.57,Yenew ALAMIREW,27 MAY 1990,ETH,8,"Stade Charléty, Paris (FRA)",01 JUL 2017
7:39.58,Joe KLECKER,16 NOV 1996,USA,9,"Stade Louis II, Monaco (MON)",10 AUG 2022
7:39.59,Million WOLDE,17 MAR 1979,ETH,10,Bruxelles (BEL),24 AUG 2001
7:39.6h,Kipchoge KEINO,17 JAN 1940,KEN,1,Helsingborg (SWE),27 AUG 1965
7:39.60,Mulugeta WENDIMU,07 JAN 1985,ETH,3,"Stade Louis II, Monaco (MON)",18 SEP 2004
7:39.61,Paul BITOK,26 JUN 1970,KEN,2,Athina (GRE),16 JUN 1999
7:39.61,Essa Ismail RASHED,14 DEC 1986,QAT,8,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010
7:39.62,Augustine Kiprono CHOGE,21 JAN 1987,KEN,13,Rieti (ITA),06 SEP 2009
7:39.62,Mohamed FARES,06 FEB 1991,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 JUN 2021
7:39.62,Haftu TEKLU,21 JAN 2000,ETH,4,"Stadion Śląski, Chorzów (POL)",05 SEP 2021
7:39.63,Moses TANUI,20 AUG 1965,KEN,8,Köln (GER),18 AUG 1995
7:39.63,Ali MAATAOUI,11 DEC 1980,MAR,2,Rethymno (GRE),18 JUL 2007
7:39.63,Jonathan Muia NDIKU,18 SEP 1991,KEN,6,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014
7:39.63,Abdisa FAYISA,24 APR 2005,ETH,3,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022
7:39.64,José Manuel MARTÍNEZ,22 OCT 1971,ESP,2,Madrid (ESP),17 JUL 2004
7:39.64,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,6,Paris (FRA),18 JUL 2008
7:39.65,Jim SPIVEY,07 MAR 1960,USA,4,"Stade Louis II, Monaco (MON)",02 AUG 1994
7:39.65,Bethwell BIRGEN,06 AUG 1988,KEN,9,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
7:39.66,Paul BITOK,26 JUN 1970,KEN,2,Villeneuve d'Ascq (FRA),12 JUN 2005
7:39.69,António LEITÃO,22 JUL 1960,POR,2,Bruxelles (BEL),26 AUG 1983
7:39.69,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,3,"Letzigrund, Zürich (SUI)",07 SEP 2007
7:39.70,Hudson SANTOS DE SOUZA,25 FEB 1977,BRA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002
7:39.70,Abrar OSMAN,01 JAN 1994,ERI,8,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013
7:39.70,Hillary Kipkorir MAIYO,02 OCT 1993,KEN,8,"Stade Louis II, Monaco (MON)",17 JUL 2015
7:39.71,Thomas WESSINGHAGE,22 FEB 1952,FRG,3,Bruxelles (BEL),26 AUG 1983
7:39.71,Sam ATKIN,14 MAR 1993,GBR,10,"International Stadium, Gateshead (GBR)",13 JUL 2021
