Mark,Competitor,DOB,Nat,Pos,Venue,Date
6:38.80,Brianna NERUD,16 SEP 1994,USA,6h1,Lille (FRA),08 JUL 2011
6:38.81,Lina ALAINENTALO,16 SEP 1992,SWE,2h2,Bressanone (ITA),08 JUL 2009
6:38.81,Lena ÖRN,20 JAN 1988,SWE,1,Jönköping (SWE),25 MAY 2010
6:38.81,Regan YEE,04 JUL 1995,CAN,1,Sainte-Therese (CAN),04 JUL 2014
6:38.83,Cătălina OPREA,11 APR 1986,ROU,1,Bucureşti (ROU),21 JUN 2003
6:38.83,Julia KORALEWSKA,17 FEB 2002,POL,2,"Stadion Miejski, Walcz (POL)",10 AUG 2022
6:38.88,Daria MICHEL,18 SEP 2001,GER,4f1,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023
6:38.90,Urszula NĘCKA,28 JUN 1984,POL,1,Koper (SLO),20 SEP 2003
6:38.93,Anella GARGIULO,1975,ITA,2,Ancona (ITA),15 JUL 2001
6:38.95,Kriszta KÓSZÁS,26 AUG 1994,HUN,3,Debrecen (HUN),20 MAY 2017
6:38.95,Nadia BATTOCLETTI,12 APR 2000,ITA,2,Cles (ITA),24 AUG 2017
6:38.96,Natalya CHEREPANOVA,09 MAR 1967,RUS,1,Voronezh (RUS),15 AUG 1992
6:39.0h,Natalya CHEREPANOVA,09 MAR 1967,RUS,1,Sochi (RUS),17 SEP 1999
6:39.02,Blanka DÖRFEL,24 APR 2002,GER,1,Baku (AZE),25 JUL 2019
6:39.03,Renata KRASNOVA,21 DEC 1990,RUS,10,Ostrava (CZE),14 JUL 2007
6:39.07,Valentina SERTUKOVA,1963,URS,7,Gorkiy (URS),23 JUL 1989
6:39.09,Veronika SADEK,21 JAN 2003,SLO,1,Celje (SLO),05 JUN 2022
6:39.13,Alyssa KULIK,02 FEB 1990,USA,1,"Clemson, SC (USA)",14 MAY 2011
6:39.19,Verena DREIER,15 JAN 1985,GER,7,Tampere (FIN),27 JUL 2003
6:39.20,Regula WYTTENBACH,20 APR 1991,SUI,3,Pliezhausen (GER),22 MAY 2011
6:39.20,Claire PALOU,26 DEC 2001,FRA,2,"Olimpiai Sportpark, Győr (HUN)",07 JUL 2018
6:39.23,Zenaide VIEIRA,25 JUN 1985,BRA,1,São Paulo (BRA),23 FEB 2008
6:39.26,Svetlana PRÉTOT,03 JUL 1971,RUS,7,Moskva (RUS),11 JUN 1992
6:39.26,Barbara PARKER,08 NOV 1982,GBR,1,Ashford (GBR),02 AUG 2003
6:39.28,Urszula NĘCKA,28 JUN 1984,POL,1,Besancon (FRA),10 AUG 2002
6:39.28,Anastasiya PUZAKOVA,12 DEC 1993,BLR,4,Dubnica nad Váhom (SVK),21 AUG 2013
6:39.29,Urszula NĘCKA,28 JUN 1984,POL,8,Tampere (FIN),27 JUL 2003
6:39.32,Rachel GREEN,15 JUL 1989,AUS,1,Sydney (AUS),09 DEC 2006
6:39.35,Caryl JONES,04 APR 1987,GBR,1,Swansea (GBR),28 JUL 2012
6:39.36,Jessica FURLAN,15 MAR 1990,CAN,2,Abbotsford (CAN),29 JUL 2007
6:39.40,Jessica GILFILLAN,10 FEB 1992,AUS,1,Gold Coast (AUS),15 SEP 2006
6:39.42,Sigrid ALVIK,30 MAY 2003,NOR,1,"Bislett Stadion, Oslo (NOR)",29 MAY 2021
6:39.45,Jessica GILFILLAN,10 FEB 1992,AUS,1,Gold Coast (AUS),11 AUG 2006
6:39.46,Alexa LEMITRE,10 APR 1998,FRA,1,Dreux (FRA),30 JUN 2017
6:39.47,Tatsiana SHABANAVA,20 MAR 1998,BLR,1,Grodno (BLR),17 JUN 2015
6:39.48,Urszula NĘCKA,28 JUN 1984,POL,1,Bielsko-Biala (POL),30 JUN 2002
6:39.49,Varvara SHESTOK,17 DEC 1974,UKR,3,Kyiv (UKR),02 AUG 1998
6:39.50,Lyudmila KUROPATKINA,1966,RUS,2,Voronezh (RUS),15 AUG 1992
6:39.50,Maruša MIŠMAŠ,24 OCT 1994,SLO,1,Ljubljana (SLO),12 MAY 2013
6:39.50,Asenath ETILE,21 MAY 1990,FRA,3,"Stade L. Lagrange, Toulon (FRA)",12 MAY 2023
6:39.51,Alondra NEGRON,31 MAY 1998,PUR,4,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015
6:39.54,Aimee PRATT,03 OCT 1997,GBR,2,Manchester (GBR),17 AUG 2016
6:39.58,Amy MCCORMICK,07 JUL 1996,AUS,1,Perth (AUS),12 MAR 2013
6:39.58,Carolina JOHNSON,15 APR 1996,SWE,1,Gävle (SWE),08 AUG 2014
6:39.60,Lindsey FERGUSON,12 AUG 1988,USA,1,"Greensboro, NC (USA)",18 JUN 2005
6:39.6h,Winfred Mutile YAVI,31 DEC 1999,KEN,4,Nairobi (KEN),01 APR 2015
6:39.61,Regina NEUMEYER,24 JUL 1992,GER,1,Jena (GER),05 AUG 2011
6:39.62,Yamilka GONZÁLEZ,23 JAN 1972,ESP,1,Alicante (ESP),22 APR 2006
6:39.62,Jamie HISCOCK,15 APR 2001,AUS,5h1,Buenos Aires (ARG),12 OCT 2018
6:39.63,Minttu HUKKA,31 MAR 1995,FIN,2,Espoo (FIN),18 AUG 2013
6:39.66,Sarah CORNELSEN,07 JUL 1990,GER,2,Rhede (GER),08 AUG 2009
6:39.70,Lera MILLER,20 MAR 2007,GER,1,"Auestadion, Kassel (GER)",10 JUN 2023
6:39.72,Caitlin ADAMS,07 JUL 1997,AUS,1,"SA Athletic Stadium, Adelaide (AUS)",18 DEC 2020
6:39.78,Lucinda CROUCH,29 JAN 2000,AUS,1,"USF Track Complex, Tampa, FL (USA)",18 MAR 2023
6:39.80,Svetlana PRÉTOT,03 JUL 1971,RUS,1,Sochi (RUS),25 APR 1992
6:39.8h,Buzuayehu MOHAMED,04 JAN 1996,ETH,1,Addis Abeba (ETH),24 MAY 2013
6:39.8h,Antonia CHEROTICH,01 SEP 1998,KEN,5,Nairobi (KEN),01 APR 2015
6:39.83,Urszula NĘCKA,28 JUN 1984,POL,2h2,Tampere (FIN),25 JUL 2003
6:39.83,Amy MCCORMICK,07 JUL 1996,AUS,1,Perth (AUS),01 MAR 2013
6:39.83,Isavella KOTSACHEILI,18 SEP 1997,GRE,1,"Municipal Stadium, Chalkida (GRE)",12 JUN 2022
6:39.85,Gesa Felicitas KRAUSE,03 AUG 1992,GER,7,Bressanone (ITA),10 JUL 2009
6:39.91,Rimma ULYANOVA,10 JAN 1974,RUS,6,Moskva (RUS),17 JUN 1995
6:39.91,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,4,Rehlingen (GER),16 MAY 2016
6:39.97,Cătălina OPREA,11 APR 1986,ROU,3h2,Tampere (FIN),25 JUL 2003
6:39.99,Chikako MORI,25 NOV 1992,JPN,4,Abashiri (JPN),04 JUL 2018
6:40.0h,Jebet RUTO,,KEN,2,Nairobi (KEN),26 JUN 1999
6:40.00,Tara KRZYWICKI,09 MAR 1974,GBR,1,London (GBR),02 JUL 2005
6:40.00,Lenka PTÁCKOVÁ,14 JAN 1985,CZE,1,Pliezhausen (GER),13 MAY 2007
6:40.0h,Celestine KIPTALANG,,KEN,3,Nairobi (KEN),16 JUN 2010
6:40.00,Lili Anna TÓTH,17 SEP 1998,HUN,3h,"Olympic Stadium, Nanjing (CHN)",21 AUG 2014
6:40.00,Paula SCHNEIDERS,20 FEB 2001,GER,3,"Olimpiai Sportpark, Győr (HUN)",07 JUL 2018
6:40.00,Clara LIBERMAN,05 APR 2000,FRA,4,"Stade L. Lagrange, Toulon (FRA)",12 MAY 2023
