Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
11.42,Brianne BETHEL,05 JUL 1998,BAH,6sf1,"Austin, TX (USA)",26 MAY 2017,1.8
11.42,Stella AKAKPO,28 FEB 1994,FRA,1h4,Oordegem (BEL),27 MAY 2017,1.0
11.42,Khianna GRAY,30 DEC 1996,USA,4sf3,"Eugene, OR (USA)",08 JUN 2017,-1.6
11.42,Kevona DAVIS,20 DEC 2001,JAM,1,Kingston (JAM),11 JUN 2017,1.7
11.42,Keshia Beverly KWADWO,10 JUL 1999,GER,1f1,Leverkusen (GER),17 JUN 2017,-0.2
11.42,Melanise CHAPMAN,28 APR 1991,USA,2,"Chula Vista, CA (USA)",17 JUN 2017,2.0
11.42,Ajla DEL PONTE,15 JUL 1996,SUI,3h1,Bulle (SUI),18 JUN 2017,1.3
11.42,Dezerea BRYANT,27 APR 1993,USA,7h4,"Sacramento, CA (USA)",22 JUN 2017,0.7
11.42,Symone MASON,31 AUG 1999,USA,2,"Sacramento, CA (USA)",23 JUN 2017,-1.5
11.42,Reyare THOMAS,23 NOV 1987,TTO,7f2,Port-of-Spain (TTO),24 JUN 2017,0.9
11.42,Tameka WILLIAMS,31 AUG 1989,SKN,1,St. George's (GRN),01 JUL 2017,-0.6
11.42,Amy FOSTER,02 OCT 1988,IRL,1f1,La Chaux-de-Fonds (SUI),02 JUL 2017,1.9
11.42,Alexandra BURGHARDT,28 APR 1994,GER,5,Erfurt (GER),08 JUL 2017,-0.7
11.42,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1h1,Maia (POR),08 JUL 2017,1.3
11.42,Barbara PIERRE,28 APR 1987,USA,4f1,Luzern (SUI),11 JUL 2017,-0.7
11.42,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1,Maia (POR),12 JUL 2017,1.3
11.42,Kristina SIVKOVA,28 FEB 1997,ANA,1sf1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",13 JUL 2017,0.4
11.42,Ewa SWOBODA,26 JUL 1997,POL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",14 JUL 2017,-0.6
11.42,Alexandra BURGHARDT,28 APR 1994,GER,2f2,Bellinzona (SUI),18 JUL 2017,0.5
11.42,Jennifer MONTAG,11 FEB 1998,GER,2,Ulm (GER),04 AUG 2017,1.7
11.42,Alexandra BURGHARDT,28 APR 1994,GER,8f2,"Olympiastadion, Berlin (GER)",27 AUG 2017,-0.2
11.42,LaTessa JOHNSON,13 APR 1997,USA,3f4,"Fayetteville, AR (USA)",24 MAR 2018,1.6
11.42,Chelsea FRANCIS,14 OCT 1996,USA,4f4,"Fayetteville, AR (USA)",24 MAR 2018,1.6
11.42,Ashton PURVIS,12 JUL 1992,USA,1,"Palo Alto, CA (USA)",30 MAR 2018,0.7
11.42,Joy Chinenye UDO-GABRIEL,02 JUN 1999,NGR,2h6,Gold Coast (AUS),08 APR 2018,0.3
11.42,Vitoria Cristina ROSA,12 JAN 1996,BRA,1,Santiago de Chile (CHI),16 APR 2018,0.2
11.42,Hannah CUNLIFFE,09 JAN 1996,USA,1f1,St. George's (GRN),21 APR 2018,0.5
11.42,Raven GRANT,15 OCT 1997,USA,2f4,"Waco, TX (USA)",21 APR 2018,1.7
11.42,Kerron STEWART,16 APR 1984,JAM,4f1,"Auburn, AL (USA)",21 APR 2018,-0.2
11.42,Jasmin REED,20 FEB 1999,USA,5f1,"Tucson, AZ (USA)",28 APR 2018,0.3
11.42,Jessica-Bianca WESSOLLY,11 DEC 1996,GER,3f2,"Clermont, FL (USA)",28 APR 2018,1.9
11.42,Tamzin THOMAS,06 OCT 1997,RSA,1,Sasolburg (RSA),28 APR 2018,0.2
11.42,Chisato FUKUSHIMA,27 JUN 1988,JPN,1f1,Hiroshima (JPN),29 APR 2018,1.3
11.42,Orlann OMBISSA-DZANGUE,26 MAY 1991,FRA,2h3,Montgeron (FRA),13 MAY 2018,1.9
11.42,Chelsea FRANCIS,DEC 1997,USA,6qf1,"Sacramento, CA (USA)",25 MAY 2018,1.5
11.42,Carolle ZAHI,12 JUN 1994,FRA,1f1,Oordegem (BEL),26 MAY 2018,-2.1
11.42,Madiea GHAFOOR,09 SEP 1992,NED,2f1,Oordegem (BEL),26 MAY 2018,0.8
11.42,Lisa Marie KWAYIE,27 OCT 1996,GER,5f1,Regensburg (GER),03 JUN 2018,-0.4
11.42,Jura LEVY,04 NOV 1990,JAM,3,"Stadion Śląski, Chorzów (POL)",08 JUN 2018,0.3
11.42,Corinne HUMPHREYS,07 NOV 1991,GBR,1f2,Genève (SUI),09 JUN 2018,0.1
11.42,Thelma DAVIES,08 MAY 2000,USA,5,"Bloomington, IN (USA)",15 JUN 2018,-1.1
11.42,Dutee CHAND,03 FEB 1996,IND,1h4,Guwahati (IND),28 JUN 2018,0.0
11.42,Orphée NEOLA,01 FEB 1991,FRA,1f1,Bruxelles (BEL),30 JUN 2018,-0.5
11.42,Kristina SIVKOVA,28 FEB 1997,RUS,1,Zhukovskiy (RUS),30 JUN 2018,-0.6
11.42,Franciela KRASUCKI,26 APR 1988,BRA,1h1,Campinas (BRA),30 JUN 2018,1.9
11.42,Ajla DEL PONTE,15 JUL 1996,SUI,6f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,0.3
11.42,Andrea PURICA,21 NOV 1995,VEN,2h2,Guadalajara (ESP),06 JUL 2018,0.3
11.42,Kristina SIVKOVA,28 FEB 1997,RUS,1h2,Zhukovskiy (RUS),11 JUL 2018,-0.1
11.42,Naomi SEDNEY,17 DEC 1994,NED,1h2,Mannheim (GER),15 JUL 2018,0.7
11.42,Kristina KHOROSHEVA,05 APR 1993,RUS,2,Kazan (RUS),19 JUL 2018,1.2
11.42,Rebekka HAASE,02 JAN 1993,GER,3,Nürnberg (GER),21 JUL 2018,-0.4
11.42,Cristina LARA,05 AUG 1995,ESP,1sf3,Getafe (ESP),21 JUL 2018,0.6
11.42,Naomi SEDNEY,17 DEC 1994,NED,6sf1,"Olympiastadion, Berlin (GER)",07 AUG 2018,0.2
11.42,Asha PHILIP,25 OCT 1990,GBR,5,"Stadion Śląski, Chorzów (POL)",22 AUG 2018,-0.1
11.42,Xiaojing LIANG,07 APR 1997,CHN,5,Jakarta (INA),26 AUG 2018,0.3
11.42,Olga SAFRONOVA,05 NOV 1991,KAZ,1sf1,Jakarta (INA),26 AUG 2018,-0.5
11.42,Marije VAN HUNENSTIJN,02 MAR 1995,NED,3f2,"Olympiastadion, Berlin (GER)",02 SEP 2018,-0.1
11.42,K RANGA,24 APR 1995,IND,1,New Delhi (IND),10 DEC 2018,0.1
11.42,Zoe HOBBS,11 SEP 1997,NZL,1,Wellington (NZL),18 JAN 2019,0.9
11.42,Zoe HOBBS,11 SEP 1997,NZL,1h1,Canberra (AUS),09 FEB 2019,0.7
11.42,Mauricia PRIETO,20 NOV 1995,TTO,2f1,"Tallahassee, FL (USA)",22 MAR 2019,0.2
11.42,Andressa FIDELIS,20 JAN 1994,BRA,3f1,Bragança Paulista (BRA),23 MAR 2019,0.1
11.42,Ackera NUGENT,29 APR 2002,JAM,2,Kingston (JAM),29 MAR 2019,1.4
11.42,Rene MEDLEY,21 AUG 1996,JAM,1f1,"Columbia, MO (USA)",06 APR 2019,1.6
11.42,Rene MEDLEY,21 AUG 1996,JAM,1,"Warrensburg, MO (USA)",05 MAY 2019,0.3
11.42,Ariel JACKSON,26 NOV 1994,BAR,2,"Warrensburg, MO (USA)",05 MAY 2019,0.3
11.42,Carolyn BROWN,24 APR 1996,USA,5,"Charlottesville, VA (USA)",11 MAY 2019,1.5
11.42,Amelie-Sophie LEDERER,22 APR 1994,GER,1,Germering (GER),18 MAY 2019,1.0
11.42,Manqi GE,13 OCT 1997,CHN,1,Jinhua (CHN),22 MAY 2019,-1.3
11.42,Manqi GE,13 OCT 1997,CHN,1h3,Jinhua (CHN),22 MAY 2019,-0.8
11.42,Kiara PARKER,28 OCT 1996,USA,3h4,"Sacramento, CA (USA)",23 MAY 2019,1.0
11.42,Tebogo MAMATHU,27 MAY 1995,RSA,1h2,Rieti (ITA),24 MAY 2019,0.8
11.42,English GARDNER,22 APR 1992,USA,9,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,0.6
11.42,Courtne DAVIS,19 JUN 1996,USA,6sf1,"Austin, TX (USA)",06 JUN 2019,0.6
11.42,Ashley SEYMOUR,1999,USA,8sf2,"Austin, TX (USA)",06 JUN 2019,0.6
11.42,Kristina Marie KNOTT,25 SEP 1995,PHI,2,Chongqing (CHN),07 JUN 2019,1.9
11.42,Lorène Dorcas BAZOLO,04 MAY 1983,POR,2f1,Salamanca (ESP),08 JUN 2019,1.3
11.42,Shavine HODGES,22 OCT 1992,JAM,1h2,"Montverde, FL (USA)",08 JUN 2019,-0.3
11.42,Yongli WEI,11 OCT 1991,CHN,3h1,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1.7
11.42,Lorraine MARTINS,04 APR 2000,BRA,1,Cali (COL),15 JUN 2019,1.0
11.42,Javianne OLIVER,26 DEC 1994,USA,4,Berlin (GER),22 JUN 2019,0.3
11.42,Chiara MELON,08 OCT 1999,ITA,1f1,Mondovi (ITA),23 JUN 2019,0.0
11.42,Kristal AWUAH,07 AUG 1999,GBR,2f1,Lee Valley (GBR),26 JUN 2019,1.6
11.42,Rafailia SPANOUDAKI-CHATZIRIGA,07 JUN 1994,GRE,3,Minsk (BLR),26 JUN 2019,1.1
11.42,Mujinga KAMBUNDJI,17 JUN 1992,SUI,8,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,0.3
11.42,Felicia BROWN,27 OCT 1993,USA,6f1,"Montverde, FL (USA)",06 JUL 2019,1.0
11.42,Khamica BINGHAM,15 JUN 1994,CAN,3f2,"Montverde, FL (USA)",06 JUL 2019,1.0
11.42,Tebogo MAMATHU,27 MAY 1995,RSA,1h1,Kortrijk (BEL),13 JUL 2019,2.0
11.42,Vittoria FONTANA,23 JUL 2000,ITA,2sf2,Borås (SWE),18 JUL 2019,0.9
11.42,Lorraine MARTINS,04 APR 2000,BRA,1h1,San José (CRC),19 JUL 2019,1.7
11.42,Yasmin KWADWO,09 NOV 1990,GER,1h3,Mannheim (GER),19 JUL 2019,1.1
11.42,Yasmin KWADWO,09 NOV 1990,GER,5,Berlin (GER),03 AUG 2019,0.1
11.42,Dutee CHAND,03 FEB 1996,IND,1,Patiala (IND),16 AUG 2019,0.3
11.42,Rachel MILLER,29 JAN 1990,GBR,6,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,-0.9
11.42,Barbara PIERRE,28 APR 1987,USA,8,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,0.4
11.42,Tori BOWIE,27 AUG 1990,USA,1,Rovereto (ITA),27 AUG 2019,-0.4
11.42,Paula SEVILLA,28 JUN 1997,ESP,1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",31 AUG 2019,0.4
11.42,Maria Isabel PÉREZ,01 MAR 1993,ESP,2,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",31 AUG 2019,0.4
11.42,Tebogo MAMATHU,27 MAY 1995,RSA,6h1,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,-0.2
11.42,Manqi GE,13 OCT 1997,CHN,4,"Five Rings Sports Center, Wuhan (CHN)",22 OCT 2019,0.4
11.42,Irene SIRAGUSA,23 JUN 1993,ITA,2,"Centro Sportivo Fontanassa, Savona (ITA)",16 JUL 2020,2.0
11.42,Sophia JUNK,01 MAR 1999,GER,4f1,"Sportanlage am Weinweg, Regensburg (GER)",26 JUL 2020,1.3
11.42,Tamari DAVIS,15 FEB 2003,USA,2f3,"Life University Track & Field Stadium, Marietta, GA (USA)",01 AUG 2020,-0.8
11.42,Rebekka HAASE,02 JAN 1993,GER,1h3,"Eintracht-Stadion, Braunschweig (GER)",08 AUG 2020,0.0
11.42,Kayla WHITE,24 SEP 1996,USA,2,"Life University Track & Field Stadium, Marietta, GA (USA)",15 AUG 2020,0.4
11.42,Imani LANSIQUOT,17 DEC 1997,GBR,1h3,"Sportcity Regional Arena, Manchester (GBR)",04 SEP 2020,-0.3
11.42,Dafne SCHIPPERS,15 JUN 1992,NED,4,"Stadio Comunale, Bellinzona (SUI)",15 SEP 2020,-0.5
11.42,Marije VAN HUNENSTIJN,02 MAR 1995,NED,8,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,0.2
11.42,Anthonique STRACHAN,22 AUG 1993,BAH,9,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,0.2
11.42,Anthonique STRACHAN,22 AUG 1993,BAH,5,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,0.0
11.42,Rosemary CHUKWUMA,05 DEC 2001,NGR,1f5,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",19 MAR 2021,1.9
11.42,Natasha MORRISON,17 NOV 1992,JAM,1f2,"National Stadium, Kingston (JAM)",20 MAR 2021,-1.6
11.42,Ángela Gabriela TENORIO,27 JAN 1996,ECU,2h2,"National Training Center, Clermont, FL (USA)",04 APR 2021,1.4
11.42,Nzubechi Grace NWOKOCHA,07 APR 2001,NGR,1,"Samuel Ogbemudia Stadium, Benin City (NGR)",10 APR 2021,0.2
11.42,TyNia GAITHER,16 MAR 1993,BAH,3f6,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",17 APR 2021,1.5
11.42,Edidiong Ofinome ODIONG,13 MAR 1997,BRN,1f2,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021,1.5
11.42,Xiaojing LIANG,07 APR 1997,CHN,1,Zhaoqing (CHN),24 APR 2021,-1.3
11.42,Daryll NEITA,29 AUG 1996,GBR,1h3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2021,-1.7
11.42,Kamaya DUBOSE-EPPS,1999,USA,2h1,"Irwin Belk Track, Greensboro, NC (USA)",07 MAY 2021,2.0
11.42,Wurrie NJADOE,14 AUG 1997,USA,2h4,"RV Christian Track, Manhattan, KS (USA)",15 MAY 2021,0.8
11.42,Mikiah BRISCO,14 JUL 1996,USA,1f1,"Fort Worth, TX (USA)",18 MAY 2021,-3.3
11.42,Sophia JUNK,01 MAR 1999,GER,2h4,"Sepp-Herberger-Stadion, Weinheim (GER)",22 MAY 2021,2.0
11.42,Lilly KADEN,06 SEP 2001,GER,3h4,"Sepp-Herberger-Stadion, Weinheim (GER)",22 MAY 2021,2.0
11.42,Rebakah SMITH,01 MAY 1998,USA,5pr1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 MAY 2021,1.9
11.42,Madison MERRIDITH,16 FEB 1998,USA,4pr3,"Cushing Stadium, College Station, TX (USA)",27 MAY 2021,0.8
11.42,Diana VAISMAN,23 JUL 1998,ISR,1,"Hadar Yosef Stadium, Tel Aviv (ISR)",29 MAY 2021,0.9
11.42,Khamica BINGHAM,15 JUN 1994,CAN,3f1,"National Training Center, Clermont, FL (USA)",30 MAY 2021,0.1
11.42,Barbara PIERRE,28 APR 1987,USA,1sr2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1.4
11.42,Cynthia LEDUC,16 FEB 1997,FRA,1h1,"Parc des Sports C. Ehrmann, Nice (FRA)",05 JUN 2021,2.0
11.42,Marie-ange RIMLINGER,31 DEC 2001,FRA,2h1,"Parc des Sports C. Ehrmann, Nice (FRA)",05 JUN 2021,2.0
11.42,Tamari DAVIS,15 FEB 2003,USA,3h1,"Nashville, TN (USA)",06 JUN 2021,-0.6
11.42,Imani LANSIQUOT,17 DEC 1997,GBR,2h1,"Paavo Nurmen Stadion, Turku (FIN)",08 JUN 2021,0.5
11.42,Xiaojing LIANG,07 APR 1997,CHN,1h2,"Shangyu Stadium, Shaoxing (CHN)",11 JUN 2021,0.2
11.42,Anna BONGIORNI,15 SEP 1993,ITA,1f1,"Sollentunavallen, Sollentuna (SWE)",13 JUN 2021,-0.3
11.42,Klaudia ADAMEK,22 MAR 1999,POL,1sr,"Golęcin Stadion, Poznan (POL)",13 JUN 2021,0.9
11.42,Marie-ange RIMLINGER,31 DEC 2001,FRA,3h1,"Stade des Maradas, Cergy-Pontoise (FRA)",16 JUN 2021,0.2
11.42,Olivia FOTOPOULOU,20 DEC 1996,CYP,1f2,"Tsirio Stadium, Limassol (CYP)",19 JUN 2021,-0.5
11.42,Keshia Beverly KWADWO,10 JUL 1999,GER,6,"Sportanlage am Weinweg, Regensburg (GER)",20 JUN 2021,0.4
11.42,Lisa NIPPGEN,02 APR 1997,GER,3h1,"Sportanlage am Weinweg, Regensburg (GER)",20 JUN 2021,0.0
11.42,Serena COLE,26 JUN 2004,JAM,1,"National Stadium, Kingston (JAM)",24 JUN 2021,1.1
11.42,Paula SEVILLA,28 JUN 1997,ESP,2,"Polideportivo Juan de la Cierva, Getafe (ESP)",26 JUN 2021,-0.6
11.42,Sophia JUNK,01 MAR 1999,GER,1h2,"Stadion Oberwerth, Koblenz (GER)",26 JUN 2021,-1.1
11.42,Hana BASIC,22 JAN 1996,AUS,5,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,-0.3
11.42,Shockoria WALLACE,09 AUG 1993,JAM,2,"Stade Raymond Petit, Tomblaine (FRA)",05 JUL 2021,-0.6
11.42,Halle HAZZARD,04 FEB 1999,GRN,1,San José (CRC),09 JUL 2021,0.6
11.42,Taylor ANDERSON,01 DEC 1994,USA,5,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,0.0
11.42,Asha PHILIP,25 OCT 1990,GBR,2h2,"Sportcentrum Wembley, Kortrijk (BEL)",10 JUL 2021,0.7
11.42,Riccarda DIETSCHE,30 APR 1996,SUI,4f1,"Stade Bouleyres, Bulle (SUI)",10 JUL 2021,1.8
11.42,Ivana ILIĆ,08 JUN 2002,SRB,2f1,"Kadrioru staadion, Tallinn (EST)",16 JUL 2021,1.4
11.42,Tristan EVELYN,25 JAN 1998,BAR,6h3,"National Stadium, Tokyo (JPN)",30 JUL 2021,-0.4
11.42,Riccarda DIETSCHE,30 APR 1996,SUI,7f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1.8
11.42,Zoë SEDNEY,15 DEC 2001,NED,7f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1.8
11.42,Rani ROSIUS,25 APR 2000,BEL,7,"Olympiastadion, Berlin (GER)",12 SEP 2021,0.5
11.42,Hana BASIC,22 JAN 1996,AUS,3,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",05 MAR 2022,-0.5
11.42,Murielle AHOURÉ-DEMPS,23 AUG 1987,CIV,7f1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,0.9
11.42,Shani'a BELLAMY,02 FEB 2002,USA,5f1,"Cregger Track, Columbia, SC (USA)",23 APR 2022,1.8
11.42,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,2,"Franklin Field, Philadelphia, PA (USA)",29 APR 2022,0.2
11.42,Dominique CLARKE,19 JUN 2001,JAM,1,"Frank H. Livak Track, Vermont, Burlington, VT (USA)",08 MAY 2022,1.3
11.42,Qunatasia PERRY,1999,USA,2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",14 MAY 2022,1.3
11.42,Dezerea BRYANT,27 APR 1993,USA,3f3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",21 MAY 2022,-0.4
11.42,Nikola HOROWSKA,03 JAN 2001,POL,1f1,"Golęcin Stadion, Poznan (POL)",21 MAY 2022,1.6
11.42,Desiree HENRY,26 AUG 1995,GBR,1h2,"Sportzentrum Niederösterreich, St. Pölten (AUT)",26 MAY 2022,0.8
11.42,Thelma DAVIES,08 MAY 2000,USA,3pr1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",26 MAY 2022,1.0
11.42,Tionna BROWN,2003,USA,5pr6,"Billy Hayes T& F Complex, Bloomington, IN (USA)",26 MAY 2022,1.0
11.42,Mallory LECONTE,04 OCT 2000,FRA,1,"Stade Omnisports Schlossberg, Forbach (FRA)",29 MAY 2022,1.7
11.42,Zaynab DOSSO,12 SEP 1999,ITA,4,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,0.1
11.42,Zaynab DOSSO,12 SEP 1999,ITA,4h,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,-0.7
11.42,Lorène Dorcas BAZOLO,04 MAY 1983,POR,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,0.3
11.42,Ajla DEL PONTE,15 JUL 1996,SUI,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,0.3
11.42,Zaynab DOSSO,12 SEP 1999,ITA,4,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,-0.4
11.42,Sarah ATCHO,01 JUN 1995,SUI,3f5,"Centre sportif Bout-du-Monde, Genève (SUI)",11 JUN 2022,0.3
11.42,Jennifer MONTAG,11 FEB 1998,GER,3f1,"Enwag-Stadion, Wetzlar (GER)",11 JUN 2022,0.0
11.42,Sophia JUNK,01 MAR 1999,GER,2h5,"Enwag-Stadion, Wetzlar (GER)",11 JUN 2022,1.2
11.42,Riccarda DIETSCHE,30 APR 1996,SUI,6,"Letzigrund, Zürich (SUI)",24 JUN 2022,0.6
11.42,Alyssa COLBERT,28 FEB 2003,USA,2h3,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,-0.1
11.42,Delphine NKANSA,21 SEP 2001,BEL,1h1,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",25 JUN 2022,0.7
11.42,Delphine NKANSA,21 SEP 2001,BEL,2,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",26 JUN 2022,1.3
11.42,Olivia FOTOPOULOU,20 DEC 1996,CYP,3,"Stade Complexe Olympique, Oran (ALG)",30 JUN 2022,0.5
11.42,N'Ketia SEEDO,07 JUN 2003,NED,4h1,"Stedelijke Atletiekpiste, Ninove (BEL)",16 JUL 2022,0.1
11.42,Rachel MILLER,29 JAN 1990,GBR,3f1,"Stratford Community Track, London (GBR)",17 JUL 2022,1.9
11.42,Yana KACHUR,13 JAN 1997,UKR,1,"Stadion SKIF, Lviv (UKR)",23 JUL 2022,0.0
11.42,Talea PREPENS,28 DEC 2001,GER,1,"Lohrheidestadion, Wattenscheid, Bochum (GER)",23 JUL 2022,-0.4
11.42,Gorete SEMEDO,05 OCT 1996,STP,1,"Estádio José Vieira de Carvalho, Maia (POR)",23 JUL 2022,1.0
11.42,Joella LLOYD,12 APR 2002,ANT,3h3,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,-0.2
11.42,Lorène Dorcas BAZOLO,04 MAY 1983,POR,6sf1,"Olympiastadion, München (GER)",16 AUG 2022,0.1
11.42,Shockoria WALLACE,09 AUG 1993,JAM,2f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",24 AUG 2022,0.8
11.42,Himashree ROY,15 MAR 1995,IND,1,Raebareli (IND),29 AUG 2022,0.8
11.42,Natasha MORRISON,17 NOV 1992,JAM,1f2,"Stadion Allmend, Luzern (SUI)",30 AUG 2022,-1.5
11.42,Rebekka HAASE,02 JAN 1993,GER,6,"Olympiastadion, Berlin (GER)",04 SEP 2022,-0.1
11.42,TyNia GAITHER,16 MAR 1993,BAH,4f1,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,-1.1
11.42,Javianne OLIVER,26 DEC 1994,USA,6f2,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,-1.2
11.42,Cassie SMALL,,GUY,2,"Leonora Stadium, Leonora (GUY)",02 NOV 2022,1.4
11.42,Bree MASTERS,24 JUN 1995,AUS,2,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",25 MAR 2023,-0.1
11.42,Anthonique STRACHAN,22 AUG 1993,BAH,1h1,"National Stadium, Kingston (JAM)",25 MAR 2023,-2.3
11.42,Alexa ROSSUM,06 JAN 2001,USA,1h4,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023,1.0
11.42,Lamaria WASHINGTON,,USA,3h4,"Mike A. Myers Stadium, Austin, TX (USA)",31 MAR 2023,1.7
11.42,Jada MOORE,02 APR 2001,USA,3f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023,0.7
11.42,Meixia HUANG,23 NOV 2003,CHN,1,"Zhaoqing Sports Center, Zhaoqing (CHN)",21 APR 2023,0.4
11.42,Kayla BONNICK,17 JUL 2001,JAM,2,"UVA Lanningan Field, Charlottesville, VA (USA)",21 APR 2023,0.5
11.42,Tia CLAYTON,17 AUG 2004,JAM,6f1,"National Stadium, Kingston (JAM)",22 APR 2023,-0.1
11.42,Shannon RAY,31 DEC 1995,USA,2f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,-0.9
11.42,Camryn DICKSON,19 JUN 2004,USA,2f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,-0.9
11.42,Nya BUSSEY,,USA,2,"Jesse Owens Stadium, Columbus, OH (USA)",22 APR 2023,-2.3
11.42,Aysha SHAHEED,,USA,1f1,"Edwards Stadium, Berkeley, CA (USA)",29 APR 2023,1.1
11.42,Bria BULLARD,,USA,1f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 APR 2023,1.8
11.42,Gabrielle GIBSON,19 AUG 2000,BAH,1f4,"Rock Chalk Park, Lawrence, KS (USA)",29 APR 2023,1.8
11.42,Tamzin THOMAS,06 OCT 1997,RSA,1sf3,"Mangaung Athletics Stadium, Bloemfontein (RSA)",05 MAY 2023,0.7
11.42,Abby GEISER,2002,USA,2h2,"Paul Derr TF Facility, Raleigh, NC (USA)",12 MAY 2023,0.3
11.42,Ockera MYRIE,01 NOV 1999,JAM,1h3,"Paul Derr TF Facility, Raleigh, NC (USA)",12 MAY 2023,0.7
11.42,Jassani CARTER,04 NOV 2003,USA,3h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",13 MAY 2023,1.9
11.42,Kayla SWEENEY,2002,USA,4,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",13 MAY 2023,0.9
11.42,Jada MOORE,02 APR 2001,USA,1f1,"Veterans Memorial Stadium, Clovis, CA (USA)",13 MAY 2023,1.2
11.42,Torrie LEWIS,08 JAN 2005,AUS,3,"International Stadium, Yokohama (JPN)",21 MAY 2023,-0.4
11.42,Semira KILLEBREW,30 MAR 2001,USA,3pr3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,0.5
11.42,Lia LOVE,,USA,3pr3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,0.5
11.42,Lorraine MARTINS,04 APR 2000,BRA,1,"Elena Venizelou National Stadium, Chania (GRE)",28 MAY 2023,0.4
11.42,Maia MCCOY,09 DEC 1996,USA,1h2,"Tropical Park Track, Miami, FL (USA)",29 MAY 2023,1.1
11.42,Marie-ange RIMLINGER,31 DEC 2001,FRA,4h1,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1.2
11.42,Jennifer MONTAG,11 FEB 1998,GER,1h1,"Universitätsstadion Am Biopark, Regensburg (GER)",03 JUN 2023,0.5
11.42,Rosina SCHNEIDER,18 AUG 2004,GER,2h1,"Universitätsstadion Am Biopark, Regensburg (GER)",03 JUN 2023,1.8
11.42,Bianca WILLIAMS,18 DEC 1993,GBR,1h2,"Østerbro Stadion, København (DEN)",07 JUN 2023,1.6
11.42,Karolína MAŇASOVÁ,26 NOV 2003,CZE,3f1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",08 JUN 2023,1.2
