Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
23.44,Tia CLAYTON,17 AUG 2004,JAM,1,Kingston (JAM),30 MAR 2019,0.4
23.44,Joanne REID,25 DEC 2001,JAM,2,Kingston (JAM),30 MAR 2019,-0.7
23.44,Ashlan BEST,11 FEB 1999,CAN,2f8,"Palo Alto, CA (USA)",30 MAR 2019,-0.1
23.44,La'Kayla HARRIS,29 JAN 1997,USA,4f1,"Tuscaloosa, AL (USA)",12 APR 2019,1.7
23.44,Asaine HALL,29 MAR 1995,JAM,1f5,Ponce (PUR),13 APR 2019,-1.6
23.44,Immanuela ALIU,19 APR 2000,GBR,1f2,"Tucson, AZ (USA)",27 APR 2019,1.6
23.44,Yongli WEI,11 OCT 1991,CHN,8,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,-0.2
23.44,Courtne DAVIS,19 JUN 1996,USA,3h4,"Sacramento, CA (USA)",24 MAY 2019,1.5
23.44,Nicole YEARGIN,11 AUG 1997,USA,6qf2,"Jacksonville, FL (USA)",25 MAY 2019,1.6
23.44,Gabrielle NOLAND,1998,USA,1,"Geneva, OH (USA)",25 MAY 2019,1.4
23.44,Natalia POHREBNIAK,19 FEB 1988,RUS,4,Sochi (RUS),29 MAY 2019,0.8
23.44,Rene MEDLEY,21 AUG 1996,JAM,6,Kingston (JAM),23 JUN 2019,-0.2
23.44,Lingwei KONG,28 JUL 1995,CHN,3f1,La Chaux-de-Fonds (SUI),30 JUN 2019,1.4
23.44,Phil HEALY,19 NOV 1994,IRL,6,Napoli (ITA),11 JUL 2019,1.0
23.44,Marina MAKSIMOVA,18 FEB 1997,ANA,3,Cheboksary (RUS),26 JUL 2019,-0.1
23.44,Sarah RICHARD,02 APR 1998,FRA,2sf2,St-Etienne (FRA),28 JUL 2019,1.4
23.44,Natacha NGOYE AKAMABI,15 AUG 1993,CGO,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",30 AUG 2019,1.8
23.44,Anjali DEVI,15 SEP 1998,IND,1,Patiala (IND),05 SEP 2019,-0.7
23.44,Kamaria DURANT,24 FEB 1991,TTO,7sf3,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,0.5
23.44,Krystsina TSIMANOUSKAYA,19 NOV 1996,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",02 AUG 2020,-0.6
23.44,Mei KODAMA,08 JUN 1999,JPN,2,"Denka Big Swan Stadium, Niigata (JPN)",03 OCT 2020,-0.1
23.44,Immanuela ALIU,19 APR 2000,GBR,7,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,0.8
23.44,Aiyanna STIVERNE,20 FEB 1995,CAN,1f2,"Ansin Sports Complex, Miramar, FL (USA)",27 MAR 2021,1.4
23.44,Jan'Taijah JONES,15 MAR 2001,USA,1f2,"Aztrack Sports Deck, San Diego, CA (USA)",27 MAR 2021,0.6
23.44,Jessica BEARD,08 JAN 1989,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2021,1.1
23.44,Kavia FRANCIS,19 JUL 2001,JAM,4f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,0.6
23.44,Michelle-Lee AHYE,10 APR 1992,TTO,1f2,"Moorpark College, Moorpark, CA (USA)",14 MAY 2021,1.4
23.44,Mariah AYERS,2000,USA,5,"RV Christian Track, Manhattan, KS (USA)",16 MAY 2021,0.1
23.44,Allie HEINZER,,USA,1h1,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",28 MAY 2021,1.9
23.44,Imke VERVAET,11 APR 1993,BEL,2f1,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,0.3
23.44,Kristina MAKARENKO,28 FEB 1997,RUS,1h1,"Znamenskikh Stadion, Moskva (RUS)",06 JUN 2021,0.0
23.44,Maia MCCOY,09 DEC 1996,USA,5sf2,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,0.4
23.44,Margaret ADEOYE,22 APR 1985,GBR,1f3,"Stratford Community Track, London (GBR)",13 JUN 2021,0.0
23.44,Tima Seikeseye GODBLESS,14 JUL 2004,NGR,2,"Yabatech Sport Complex, Lagos (NGR)",18 JUN 2021,0.0
23.44,Kristina KHOROSHEVA,05 APR 1993,ANA,3,"Olympic Stadium, Cheboksary (RUS)",26 JUN 2021,1.0
23.44,Talea PREPENS,28 DEC 2001,GER,1h1,"Stadion Oberwerth, Koblenz (GER)",27 JUN 2021,0.5
23.44,Samirah MOODY,08 NOV 2002,USA,1,"Satellite High School, Satellite Beach, FL (USA)",16 JUL 2021,-0.2
23.44,Susanne WALLI,05 MAY 1996,AUT,2f6,"Pramtalstadion, Andorf (AUT)",14 AUG 2021,0.8
23.44,Monique QUIRK,19 MAY 2001,AUS,3,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",06 MAR 2022,0.6
23.44,Shae ANDERSON,07 APR 1999,USA,1f5,"Drake Stadium, Los Angeles, CA (USA)",26 MAR 2022,-0.6
23.44,Jayla JAMISON,06 SEP 2003,USA,2f4,"Percy Beard Track, Gainesville, FL (USA)",01 APR 2022,0.0
23.44,Trishauna HEMMINGS,17 NOV 1997,JAM,5f1,"Cregger Track, Columbia, SC (USA)",23 APR 2022,1.8
23.44,Shary VALLECILLA,26 OCT 2001,COL,6,São Paulo (BRA),27 APR 2022,0.9
23.44,Delecia MCDUFFIE,,USA,1f3,"Drake Stadium, Des Moines, IA (USA)",29 APR 2022,-1.3
23.44,Iaunia POINTER,2002,USA,1f6,"Cardinal Park, Louisville, KY (USA)",29 APR 2022,0.4
23.44,Caitlyn BOBB,23 APR 2003,BER,1,"Frank H. Livak Track, Vermont, Burlington, VT (USA)",08 MAY 2022,1.0
23.44,Yanique DAYLE,31 DEC 1998,JAM,1h2,"University of Minnesota T&F Stadium, Minneapolis, MN (USA)",13 MAY 2022,1.5
23.44,Jada SEAMAN,18 JUL 2001,USA,7,"Morris Williams T&F Stadium, Durham, NC (USA)",14 MAY 2022,1.0
23.44,Vitoria Cristina ROSA,12 JAN 1996,BRA,1h2,La Nucia (ESP),21 MAY 2022,-2.2
23.44,Aiyanna STIVERNE,20 FEB 1995,CAN,2f3,"Tropical Park Track, Miami, FL (USA)",28 MAY 2022,-2.0
23.44,Anniina KORTETMAA,09 JAN 1995,FIN,1f1,Tampere (FIN),01 JUN 2022,1.2
23.44,Paméra LOSANGE,28 AUG 2002,FRA,2f1,"Stade Nelson Mandela, Sarcelles (FRA)",14 JUN 2022,-0.2
23.44,Brigitte NTIAMOAH,05 MAR 1994,FRA,2f1,"Stadium Municipal, Albi (FRA)",18 JUN 2022,0.7
23.44,Sarah ATCHO,01 JUN 1995,SUI,1f3,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",03 JUL 2022,0.2
23.44,Marina SCHERZL,26 MAY 1999,GER,1,"Sepp-Brenninger-Stadion, Erding (GER)",03 JUL 2022,-0.1
23.44,Anabel MEDINA VENTURA,15 DEC 1996,DOM,3h1,Valledupar (COL),03 JUL 2022,0.4
23.44,Faith AKINBILEJE,21 SEP 2005,GBR,1h2,"Givat Ram Stadium, Jerusalem (ISR)",05 JUL 2022,1.6
23.44,Leonie VAN VLIET,13 JUN 1993,NED,2f1,"Estadi Joan Serrahima, Barcelona (ESP)",05 JUL 2022,1.5
23.44,Lisa NIPPGEN,02 APR 1997,GER,1f1,"Friedrich-Stephan-Stadion, Rheinau-Freistett (GER)",09 JUL 2022,1.4
23.44,Hajar EDDOU,15 AUG 1999,MAR,1f1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",24 JUL 2022,-1.3
23.44,Elvira TANDERUD,25 MAR 2004,SWE,4sf2,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,0.2
23.44,Nikola HOROWSKA,03 JAN 2001,POL,9,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,0.2
23.44,Julia HENRIKSSON,11 JUL 2000,SWE,2,"Norrköpings Friidrottsarena, Norrköping (SWE)",07 AUG 2022,1.6
23.44,Corinna SCHWAB,05 APR 1999,GER,5sf1,"Olympiastadion, München (GER)",18 AUG 2022,-0.3
23.44,Boglárka TAKÁCS,28 AUG 2001,HUN,6,"Lantos Mihály Sportközpont, Budapest (HUN)",02 SEP 2022,-0.7
23.44,Léonie POINTET,17 FEB 2001,SUI,1,"Centre sportif Bout-du-Monde, Genève (SUI)",04 SEP 2022,1.1
23.44,Shuri AONO,03 JUL 2000,JPN,1,"Takebishi Stadium, Kyoto (JPN)",11 SEP 2022,-0.2
23.44,Ramiah ELLIOTT,19 APR 2004,USA,3f3,"Percy Beard Track, Gainesville, FL (USA)",31 MAR 2023,1.7
23.44,Micha POWELL,12 JAN 1995,CAN,2f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,1.4
23.44,Zoe SHERAR,07 NOV 1999,CAN,3f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,1.4
23.44,Abby GEISER,2002,USA,4,"Paul Derr TF Facility, Raleigh, NC (USA)",13 MAY 2023,0.4
23.44,Alyssa ANTOLIN,,USA,1,"CSU Titan Track Complex, Fullerton, CA (USA)",13 MAY 2023,0.8
23.44,Alessia PAVESE,15 JUL 1998,ITA,1f1,"Arena Civica, Milano (ITA)",14 MAY 2023,0.0
23.44,Ashantai BOLLERS,2002,CAN,3h1,"New Mexico JC, Hobbs, NM (USA)",19 MAY 2023,0.6
23.44,Suellen Vitoria SILVA DE SANT ANNA,16 APR 2004,BRA,2,Bogotá (COL),21 MAY 2023,1.5
23.44,Cydney WRIGHT,2003,USA,4pr2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,1.7
23.44,Iyana GRAY,27 FEB 2003,USA,4pr3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,0.7
23.44,N'Ketia SEEDO,07 JUN 2003,NED,3f2,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,0.2
23.44,Kortnei JOHNSON,11 AUG 1997,USA,7,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,0.5
23.44,Gina BASS,03 MAY 1995,GAM,7,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,0.8
23.44,Anny Caroline DE BASSI,16 JUN 1997,BRA,2f3,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",04 JUN 2023,0.1
23.44,Marika POPOWICZ-DRAPAŁA,28 APR 1988,POL,7,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,0.8
23.44,Khamica BINGHAM,15 JUN 1994,CAN,1f1,"Mestský Stadion Sletište, Kladno (CZE)",13 JUN 2023,-0.2
23.44,Leticia LIMA,30 APR 2001,BRA,1h1,"Estadio Olimpico do Complexo Militar do Planalto, Brasilia (BRA)",13 JUN 2023,0.3
23.44,Lada VONDROVÁ,06 SEP 1999,CZE,4f2,"Stadion Śląski, Chorzów (POL)",25 JUN 2023,-0.3
23.44,Christine Bjelland JENSEN,16 JUN 1994,NOR,1f1,"Bislett Stadion, Oslo (NOR)",28 JUN 2023,0.8
23.45,Lyudmila MASLAKOVA,26 JUL 1952,URS,1h3,"Stadio Olimpico, Roma (ITA)",04 SEP 1974,0.0
23.45,Carol CUMMINGS,15 NOV 1949,JAM,4qf4,"Olympic Stadium, Montréal (CAN)",26 JUL 1976,1.2
23.45,Kathy COOK,03 MAY 1960,GBR,1h2,Donetsk (URS),20 AUG 1977,0.1
23.45,Silvia CHIVÁS,10 SEP 1954,CUB,5,"Rheinstadion, Düsseldorf (GER)",02 SEP 1977,-0.7
23.45,Natalya BOCHINA,04 JAN 1962,URS,3,Bydgoszcz (POL),19 AUG 1979,-0.4
23.45,Elke VOLLMER,18 AUG 1961,FRG,3,Bydgoszcz (POL),19 AUG 1979,-0.4
23.45,Heidi-Elke GAUGEL,11 JUL 1959,FRG,5h2,"Olympic Stadium, Athina (GRE)",08 SEP 1982,-2.9
23.45,Ruth WAITHERA,17 AUG 1958,KEN,8sf1,"Memorial Coliseum, Los Angeles, CA (USA)",09 AUG 1984,1.0
23.45,Sisko HANHIJOKI,25 APR 1962,FIN,4,Budapest (HUN),12 AUG 1988,-0.4
23.45,Lucrécia JARDIM,28 JAN 1971,POR,1h4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",17 AUG 1993,-0.4
23.45,Natalya VORONOVA,09 JUL 1965,RUS,2h4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",17 AUG 1993,-0.4
23.45,Silke LICHTENHAGEN,20 NOV 1973,GER,7sf2,"Olympiastadion, Helsinki (FIN)",11 AUG 1994,1.4
23.45,K.V. Damayanthi DARSHA,13 DEC 1975,SRI,7h5,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,0.7
23.45,Erica WITTER,10 DEC 1976,CAN,2,"Knoxville, TN (USA)",12 APR 1996,2.0
23.45,Myra MAYBERRY,05 MAY 1965,PUR,1,"Los Angeles, CA (USA)",11 MAY 1996,0.0
23.45,Olga CONTE,07 APR 1966,ARG,4,Medellín (COL),12 MAY 1996,1.1
23.45,Marina FILIPOVIĆ,22 DEC 1970,YUG,1,Beograd (SRB),19 MAY 1996,-2.0
23.45,Georgette N'KOMA,16 JUN 1965,CMR,h,Evry-Bondoufle (FRA),22 JUN 1996,2.0
23.45,Ameerah BELLO,03 OCT 1975,ISV,5h4,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1.0
23.45,Hana BENEŠOVÁ,19 APR 1975,CZE,1,Praha (CZE),08 SEP 1996,1.1
23.45,Melissa MOORE-MEDLICOTT,07 JUN 1968,AUS,2,Sydney (AUS),04 JAN 1997,1.2
23.45,Melinda SERGENT,19 DEC 1972,USA,2,"El Paso, TX (USA)",12 APR 1997,0.9
23.45,Pavlína VOSTATKOVÁ,29 SEP 1974,CZE,1,Praha (CZE),18 MAY 1997,0.0
23.45,Giesla JACKSON,27 MAY 1976,USA,2,"San Diego, CA (USA)",23 MAY 1997,-0.6
23.45,Zundra FEAGIN-ALEXANDER,12 JUL 1973,USA,3,Luzern (SUI),24 JUN 1997,-1.3
23.45,Melissa STRAKER,23 JAN 1976,BAR,6h1,"Olympic Stadium, Athina (GRE)",06 AUG 1997,0.0
23.45,Patricia Libia RODRÍGUEZ CREJUELA,25 OCT 1970,COL,7h4,"Olympic Stadium, Athina (GRE)",06 AUG 1997,1.8
23.45,Jacqueline POELMAN,05 OCT 1973,NED,1,Eindhoven (NED),23 AUG 1997,0.0
23.45,Melinda GAINSFORD-TAYLOR,01 OCT 1971,AUS,h,Sydney (AUS),14 FEB 1998,-2.1
23.45,Lashawnda MCKINNON,06 JUL 1976,USA,3,"Orlando, FL (USA)",18 APR 1998,2.0
23.45,Kisha JETT,11 FEB 1975,USA,1,"Gainesville, FL (USA)",02 MAY 1998,0.3
23.45,Guzel KHUBBIEVA,02 MAY 1976,UZB,1,Almaty (KAZ),23 MAY 1998,0.5
23.45,Fabienne FERAEZ,06 AUG 1976,BEN,,Montgeron (FRA),23 MAY 1998,2.0
23.45,Valma BASS,12 MAR 1974,SKN,h,"Gainesville, FL (USA)",23 MAY 1998,0.3
23.45,Foy WILLIAMS,27 SEP 1973,CAN,2,"Flagstaff, AZ (USA)",10 JUL 1998,1.0
23.45,Shanta GHOSH,03 JAN 1975,GER,6,Ingolstadt (GER),26 JUL 1998,0.0
23.45,Atia WEEKES,29 MAY 1980,CAN,1qf1,"Parc des Sports, Annecy (FRA)",31 JUL 1998,0.7
23.45,Birgit ROCKMEIER,29 NOV 1973,GER,1,Hamburg (GER),05 AUG 1998,0.0
23.45,Kinga LESZCZYŃSKA,16 NOV 1970,POL,1,Warszawa (POL),09 AUG 1998,0.0
23.45,Suziann REID,14 JAN 1977,USA,2,"Manhattan, KS (USA)",20 FEB 1999,0.0
23.45,Alicia TYSON,27 SEP 1977,TTO,1,"Long Beach, CA (USA)",18 APR 1999,0.0
23.45,Maralize VISSER-FOUCHE,02 MAR 1974,RSA,ce,"Stadio Tre Stelle, Desenzano del Garda (ITA)",08 MAY 1999,0.4
23.45,Olena PASTUSHENKO,14 JUL 1979,UKR,1,Belaya Tserkva (UKR),03 JUL 1999,-0.3
23.45,Birgit ROCKMEIER,29 NOV 1973,GER,5,Erfurt (GER),04 JUL 1999,-1.5
23.45,Fabienne FERAEZ,06 AUG 1976,BEN,5,Palma de Mallorca (ESP),09 JUL 1999,0.0
23.45,Christine BLOOMFIELD,12 FEB 1968,GBR,1,Malmö (SWE),02 AUG 1999,1.2
23.45,Marie-José PÉREC,09 MAY 1968,FRA,5,Hechtel (BEL),07 AUG 1999,1.2
23.45,Aida DIOP,27 APR 1970,SEN,sf,Johannesburg (RSA),17 SEP 1999,-0.4
23.45,Irina KHABAROVA,18 MAR 1966,RUS,2,Sochi (RUS),18 SEP 1999,-2.0
23.45,Louise AYETOTCHÉ,03 JUN 1975,CIV,6,Johannesburg (RSA),18 SEP 1999,0.1
23.45,Tayna LAWRENCE,17 SEP 1975,JAM,1,"Waco, TX (USA)",22 APR 2000,-2.5
23.45,Shekera WESTON,17 OCT 1977,USA,2,"Athens, GA (USA)",06 MAY 2000,0.0
23.45,Michelle BURRELL-FINN,08 MAY 1965,USA,1,"Houston, TX (USA)",06 MAY 2000,0.0
23.45,Wyllesheia MYRICK,21 NOV 1979,USA,h,"Piscataway, NJ (USA)",06 MAY 2000,1.9
23.45,Kerine BLACK,05 MAR 1977,JAM,h,"New Orleans, LA (USA)",12 MAY 2000,1.7
23.45,Erica WHIPPLE,04 DEC 1982,USA,1,"Gainesville, FL (USA)",13 MAY 2000,-0.6
23.45,Celena CLARKE,03 JAN 1975,JAM,2,"Baton Rouge, LA (USA)",19 MAY 2000,0.8
23.45,Myra COMBS,17 APR 1979,USA,2,"Baton Rouge, LA (USA)",19 MAY 2000,0.8
23.45,Rachelle BOONE-SMITH,30 JUN 1981,USA,sf,"Durham, NC (USA)",02 JUN 2000,0.3
23.45,Aleah WILLIAMS,07 JAN 1981,USA,sf,"Durham, NC (USA)",02 JUN 2000,0.4
23.45,LaDonna ANTOINE,20 NOV 1974,CAN,2,"Long Beach, CA (USA)",10 JUN 2000,
23.45,Oksana EKK,26 NOV 1974,RUS,h,St. Petersburg (RUS),17 JUN 2000,0.7
23.45,Mireille DONDERS,07 JUL 1974,SUI,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1.0
23.45,Alice REUSS,03 JUN 1978,GER,4,Dortmund (GER),08 JUL 2000,0.2
23.45,Aleen BAILEY,25 NOV 1980,JAM,6,Kingston (JAM),22 JUL 2000,-2.0
23.45,Jacqueline POELMAN,05 OCT 1973,NED,1,Utrecht (NED),19 AUG 2000,0.5
23.45,Anneisha MCLAUGHLIN-WHILBY,06 JAN 1986,JAM,1sf,Kingston (JAM),05 APR 2001,0.6
23.45,Fabé DIA,14 FEB 1977,FRA,3,Fort-de-France (FRA),28 APR 2001,1.9
23.45,Nakeya CRUTCHFIELD,16 SEP 1980,USA,1,"Athens, GA (USA)",05 MAY 2001,-1.3
23.45,Monica TWUM,14 MAR 1978,GHA,1h1,"Fresno, CA (USA)",18 MAY 2001,0.3
23.45,Jacqueline POELMAN,05 OCT 1973,NED,1,Leiden (NED),09 JUN 2001,1.3
23.45,Jacqueline POELMAN,05 OCT 1973,NED,5,Kassel (GER),13 JUN 2001,-0.2
23.45,Natallia SALAHUB,31 MAR 1975,BLR,1,Bydgoszcz (POL),15 JUN 2001,0.0
23.45,Nicole MARAHRENS,05 MAR 1977,GER,3h1,Stuttgart (GER),01 JUL 2001,0.7
23.45,Shanta GHOSH,03 JAN 1975,GER,2h2,Stuttgart (GER),01 JUL 2001,0.5
23.45,Sina SCHIELKE,19 MAY 1981,GER,2,"Olympisch Stadion, Amsterdam (NED)",14 JUL 2001,-0.3
23.45,Amy SPENCER,19 SEP 1985,GBR,2,Debrecen (HUN),15 JUL 2001,0.0
23.45,Jacqueline POELMAN,05 OCT 1973,NED,1,Antwerpen (BEL),04 AUG 2001,0.4
23.45,Xiaoli NI,29 JAN 1983,CHN,3sf2,Guangzhou (CHN),17 NOV 2001,0.0
23.45,Nora GÜNER,01 JUN 1977,TUR,5,Kalamata (GRE),01 JUN 2002,0.6
23.45,Maja NOSE,12 AUG 1982,SLO,2,Velenje (SLO),14 JUN 2002,0.0
23.45,Aleah WILLIAMS,07 JAN 1981,USA,4,"Austin, TX (USA)",19 APR 2003,1.5
23.45,Lisha CHEN,10 APR 1981,CHN,1,Deyang (CHN),20 APR 2003,0.0
23.45,Tremedia BRICE,22 JUL 1981,USA,1,"Itta Bena, MS (USA)",04 MAY 2003,
23.45,Illia MILES,11 JAN 1982,USA,2h2,"Knoxville, TN (USA)",16 MAY 2003,-1.4
23.45,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,3h1,"Austin, TX (USA)",18 MAY 2003,0.9
23.45,Roxana DÍAZ,17 MAY 1981,CUB,1,La Habana (CUB),29 MAY 2003,0.0
23.45,Merlene OTTEY,10 MAY 1960,SLO,1,Velenje (SLO),07 JUN 2003,-0.4
23.45,Janice JOSEPHS,31 MAR 1982,RSA,ce,Arles (FRA),07 JUN 2003,-1.8
23.45,Lucia IVANOVÁ,08 JUL 1980,SVK,1,Kladno (CZE),07 JUN 2003,0.0
23.45,Aminata DIOUF,18 FEB 1977,SEN,1,Dakar (SEN),08 JUN 2003,
23.45,Geisa Aparecida COUTINHO,01 JUN 1980,BRA,2,São Paulo (BRA),12 JUN 2003,-1.7
23.45,Olga KAIDATZI,18 JUL 1979,GRE,1,Trikala (GRE),15 JUN 2003,-0.5
23.45,Anita MORMAND,20 FEB 1971,FRA,1,Alcalá de Henáres (ESP),28 JUN 2003,1.7
23.45,Carolina KLÜFT,02 FEB 1983,SWE,ce,Tallinn (EST),05 JUL 2003,1.9
23.45,Wilmary ÁLVAREZ,13 MAY 1984,VEN,6,St. George's (GRN),06 JUL 2003,0.2
23.45,Anneisha MCLAUGHLIN-WHILBY,06 JAN 1986,JAM,1h2,Bridgetown (BAR),20 JUL 2003,-0.6
23.45,Amy SPENCER,19 SEP 1985,GBR,1h3,Tampere (FIN),26 JUL 2003,0.5
23.45,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,2,Königs Wusterhausen (GER),06 AUG 2003,
23.45,Adri DE JONGH-SCHOEMAN,13 JUL 1970,RSA,1,Pretoria (RSA),07 APR 2004,0.4
23.45,Cydonie MOTHERSILL,19 MAR 1978,CAY,1,"Tempe, AZ (USA)",10 APR 2004,1.7
23.45,Adri DE JONGH-SCHOEMAN,13 JUL 1970,RSA,4,Durban (RSA),17 APR 2004,0.0
23.45,Krystin LACY,08 JUL 1987,USA,1,"Austin, TX (USA)",14 MAY 2004,1.8
23.45,Antonette CARTER,16 FEB 1984,USA,1h3,"Tucson, AZ (USA)",14 MAY 2004,0.0
23.45,Kia DAVIS,23 MAY 1976,USA,2,"Atlanta, GA (USA)",05 JUN 2004,0.6
23.45,Erica BROOMFIELD,17 OCT 1977,CAN,4h2,"Provo, UT (USA)",25 JUN 2004,-1.0
23.45,Antonette CARTER,16 FEB 1984,USA,4sf1,"Sacramento, CA (USA)",17 JUL 2004,0.5
23.45,Delphine COMBE,06 DEC 1974,FRA,1,Reims (FRA),21 JUL 2004,1.0
23.45,Agné VISOCKAITĖ-EGGERTH,04 AUG 1978,LTU,h,Kaunas (LTU),25 JUL 2004,1.9
23.45,Alexandria ANDERSON,28 JAN 1987,USA,1,"Eugene, OR (USA)",31 JUL 2004,0.9
23.45,Johanna MANNINEN,04 APR 1980,FIN,5h6,"Olympic Stadium, Athina (GRE)",23 AUG 2004,-0.2
23.45,Grażyna PROKOPEK,20 APR 1977,POL,1,Königs Wusterhausen (GER),10 SEP 2004,0.0
23.45,Roxana DÍAZ,17 MAY 1981,CUB,1,La Habana (CUB),04 MAR 2005,
23.45,Erica WHIPPLE,04 DEC 1982,USA,7,"Knoxville, TN (USA)",16 APR 2005,1.5
23.45,Porchea CARROLL,23 OCT 1983,USA,1,"Tempe, AZ (USA)",30 APR 2005,0.0
23.45,Shareese WOODS,20 FEB 1985,USA,1,"Houston, TX (USA)",14 MAY 2005,1.8
23.45,Iryna SHTANHYEYEVA,08 FEB 1982,UKR,1,Kyiv (UKR),21 JUN 2005,0.5
23.45,Iryna SHTANHYEYEVA,08 FEB 1982,UKR,2,Kyiv (UKR),03 JUL 2005,0.2
23.45,Elodie OUÉDRAOGO,27 FEB 1981,BEL,1h2,Bruxelles (BEL),09 JUL 2005,1.3
23.45,Nikolett LISTÁR,06 DEC 1983,HUN,2h1,"Steigerwaldstadion, Erfurt (GER)",15 JUL 2005,-1.5
23.45,Kenyanna WILSON,27 OCT 1988,USA,1,"Aurora, IL (USA)",17 JUL 2005,
23.45,Yelena YAKOVLEVA,18 MAR 1983,RUS,2,Izmir (TUR),18 AUG 2005,-1.0
23.45,Sally MCLELLAN,19 SEP 1986,AUS,1,Brisbane (AUS),26 NOV 2005,-0.6
23.45,Delphine Bertille ATANGANA,16 AUG 1984,CMR,7,Melbourne (AUS),23 MAR 2006,0.6
23.45,Fatou Bintou FALL,23 AUG 1981,SEN,1,Bamako (MLI),12 APR 2006,
23.45,Sakie NOBUOKA,24 AUG 1977,JPN,1h1,Shizuoka (JPN),03 MAY 2006,0.9
23.45,Susanthika JAYASINGHE,17 DEC 1975,SRI,2,Bangkok (THA),18 MAY 2006,0.1
23.45,Simone FACEY,07 MAY 1985,JAM,1,"Coffeyville, KS (USA)",20 MAY 2006,-1.0
23.45,Fabienne BERET-MARTINEL,22 DEC 1977,FRA,2,Praha (CZE),27 MAY 2006,0.0
23.45,Marquita TAYLOR,03 DEC 1983,USA,6,"Provo, UT (USA)",27 MAY 2006,1.9
23.45,Yuliya GUSHCHINA,04 MAR 1983,RUS,2,Firenze (ITA),04 JUN 2006,-1.1
23.45,Emma ANIA,07 FEB 1979,GBR,1,Genève (SUI),11 JUN 2006,-0.3
23.45,Joanne CUDDIHY,11 MAY 1984,IRL,4,Castleisland (IRL),03 JUL 2006,
23.45,Olena CHEBANU,04 JAN 1981,UKR,3,Cuxhaven (GER),07 JUL 2006,0.2
23.45,Sylviane FÉLIX,31 OCT 1977,FRA,5,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006,-0.8
23.45,Olesya ZYKINA,07 OCT 1980,RUS,3,Tallinn (EST),15 AUG 2006,-0.1
23.45,Vanda FERREIRA GOMES,07 NOV 1988,BRA,2,São Paulo (BRA),22 SEP 2006,0.8
23.45,Geraldine PILLAY,25 AUG 1977,RSA,1,Durban (RSA),17 MAR 2007,-1.8
23.45,Latonia WILSON,30 NOV 1984,USA,1,"Ruston, LA (USA)",28 MAR 2007,1.6
23.45,Nivea SMITH,18 FEB 1990,BAH,1,Providenciales (TKS),09 APR 2007,1.3
23.45,Victoria HOWARD,14 MAY 1987,USA,1,"Fayetteville, AR (USA)",04 MAY 2007,1.6
23.45,Murielle AHOURÉ,23 AUG 1987,CIV,4h,"Gainesville, FL (USA)",25 MAY 2007,-3.2
23.45,Racheal NACHULA,14 JAN 1990,ZAM,2,Windhoek (NAM),26 MAY 2007,1.2
23.45,Aymeé MARTÍNEZ,17 NOV 1988,CUB,2,La Habana (CUB),27 MAY 2007,1.2
23.45,Kia DAVIS,23 MAY 1976,USA,1,"Atlanta, GA (USA)",02 JUN 2007,-1.2
23.45,Krista SIMKINS,27 DEC 1986,USA,4h3,"Sacramento, CA (USA)",07 JUN 2007,1.0
23.45,Lina GRINČIKAITĖ SAMUOLĖ,03 MAY 1987,LTU,1,Riga (LAT),13 JUN 2007,0.6
23.45,Geraldine PILLAY,25 AUG 1977,RSA,5,Paris (FRA),17 JUN 2007,0.9
